 Date,AIG Price Target,AIG Price Target - High,AIG Price Target - Low,AIG Price Target - StdDev,AIG Price Target - Median,AIG Open,AIG Low,AIG High,AIG Close,AIG Adj. Close,AIG Rating,AIG Price Target - #,Ticker
03-17-2015,61.73684,68.0,55,3.4617,61.0,45.642676931064,45.387597972192,46.152834848808,55.8,45.91421259695999,3.86957,19,AIG
03-18-2015,61.73684,68.0,55,3.4617,61.0,45.83192906184,45.50279492135999,46.642421882772,56.42,46.424370514704,3.86957,19,AIG
03-19-2015,62.15789,68.0,55,3.70296,62.0,46.20220496987999,45.552165042432,46.41614216119199,55.65,45.79078729428,3.91304,19,AIG
03-20-2015,62.15789,68.0,55,3.70296,62.0,45.922440950472,45.807244001304,46.24334673744,55.94,46.029409546128,3.91304,19,AIG
03-23-2015,62.15789,68.0,55,3.70296,62.0,46.070551313688,45.93889765749599,46.4901973428,55.83,45.93889765749599,3.91304,19,AIG
03-24-2015,62.15789,68.0,55,3.70296,62.0,45.716732112672,45.560393395944,46.012952839104,55.37,45.560393395944,3.91304,19,AIG
03-25-2015,62.21053,68.0,55,3.70745,62.0,45.535708335408,44.860983347424,45.560393395944,54.52,44.860983347424,3.91304,19,AIG
03-26-2015,62.21053,68.0,55,3.70745,62.0,44.745786398256,44.540077560456,44.88566840796,54.17,44.572990974504,3.91304,19,AIG
03-27-2015,62.21053,68.0,55,3.70745,62.0,44.8445266404,44.367282136704,44.8445266404,54.03,44.457794025336,3.91304,19,AIG
03-30-2015,62.21053,68.0,55,3.70745,62.0,44.6388178026,44.6388178026,45.09137724575999,54.68,44.992637003616,3.91304,19,AIG
03-31-2015,62.21053,68.0,55,3.70745,62.0,44.770471458792,44.60376501663888,45.346456204632,54.79,45.083148892248,3.91304,19,AIG
04-01-2015,62.21053,68.0,55,3.70745,62.0,44.935038529032,44.622361095576,45.272401023024,54.81,45.099605599272,3.91304,19,AIG
04-02-2015,62.21053,68.0,55,3.70745,62.0,44.96795194308,44.770471458792,45.445196446776,55.14,45.371141265168,3.91304,19,AIG
04-06-2015,62.21053,68.0,55,3.70745,62.0,44.8445266404,44.729329691232,45.716732112672,55.42,45.601535163504,3.91304,19,AIG
04-07-2015,62.21053,68.0,55,3.70745,62.0,45.478109860824,45.21480254844,45.757873880232,54.98,45.23948760897599,3.91304,19,AIG
04-08-2015,62.21053,68.0,55,3.70745,62.0,45.206574194928,45.181889134392,45.8590826284296,55.45,45.62622022404,3.91304,19,AIG
04-09-2015,62.21053,68.0,55,3.70745,62.0,45.58507845648,45.54393668892,46.465512282264,56.29,46.317401919048,3.91304,19,AIG
04-10-2015,62.21053,68.0,55,3.70745,62.0,46.226890030416,46.185748262856,46.65476441304,56.59,46.564252524408,3.91304,19,AIG
04-13-2015,62.21053,68.0,55,3.70745,62.0,46.638307706016,46.383228747144,47.547540769092,57.46,47.280119279952,3.91304,19,AIG
04-14-2015,62.21053,68.0,55,3.70745,62.0,47.164922330784,46.81933148328,47.526969885312,57.5,47.313032694,3.91304,19,AIG
04-15-2015,62.31579,68.0,55,3.69997,63.0,47.5187415318,47.362402815072,48.209923226808,58.27,47.946615914424,3.91304,19,AIG
04-16-2015,62.31579,68.0,55,3.69997,63.0,48.020671096032,47.831418965256,48.325120175976,58.16,47.85610402579199,3.91304,19,AIG
04-17-2015,62.0,68.0,55,3.54338,62.5,47.5187415318,46.950985139472,47.81496225823199,57.43,47.255434219416,3.95455,18,AIG
04-20-2015,62.0,68.0,55,3.54338,62.5,47.568111652872,47.222520805368,47.650395187992,57.51,47.321261047512,3.95455,18,AIG
04-21-2015,62.0,68.0,55,3.54338,62.5,47.387087875608,46.481968989288,47.461143057216,56.64,46.605394291968,3.95455,18,AIG
04-22-2015,62.0,68.0,55,3.54338,62.5,46.77818971572,46.24334673744,46.81933148328,56.58,46.556024170896,3.95455,18,AIG
04-23-2015,62.0,68.0,55,3.54338,62.5,46.506654049824,46.276260151488,46.728819594648,56.75,46.6959061806,3.95455,18,AIG
04-24-2015,62.0,68.0,55,3.54338,62.5,46.98389855352,46.77818971572,47.041497028104,56.99,46.893386664888,3.95455,18,AIG
04-27-2015,62.0,68.0,55,3.54338,62.5,46.82755983679199,46.73704794816,47.18960739132,57.0,46.9016150184,3.95455,18,AIG
04-28-2015,62.0,68.0,55,3.54338,62.5,46.588937584944,46.57248087792,47.049725381616,56.8,46.73704794816,3.95455,18,AIG
04-29-2015,62.0,68.0,55,3.54338,62.5,46.588937584944,46.375000393632,46.81933148328,56.65,46.61362264548,3.95455,18,AIG
04-30-2015,62.0,68.0,55,3.54338,62.5,46.309173565536,46.021181192616,46.671221120064,56.29,46.317401919048,3.95455,18,AIG
05-01-2015,62.22222,68.0,55,3.62944,62.5,46.81933148328,46.73704794816,47.749135430136,57.74,47.510513178288,3.95455,18,AIG
05-04-2015,62.55556,68.0,55,3.30357,62.5,47.7244503696,47.707993662576,48.102954631152,58.2,47.88901743984,3.95455,18,AIG
05-05-2015,62.72222,68.0,55,3.29656,63.0,47.740907076624,47.633938480968,48.17700981276,58.0,47.7244503696,3.95455,18,AIG
05-06-2015,62.72222,68.0,55,3.29656,63.0,48.037127803056,47.494056471264,48.275750054904,58.15,47.84787567228,3.95455,18,AIG
05-07-2015,62.83333,68.0,55,3.37062,63.0,47.85610402579199,47.576340006384,48.9587033964,58.97,48.522600660264,3.95455,18,AIG
05-08-2015,62.83333,68.0,55,3.37062,63.0,48.909333275328,48.621340902408,49.197325648248,59.67,49.098585406104,3.95455,18,AIG
05-11-2015,62.83333,68.0,55,3.37062,63.0,49.098585406104,48.67071102348,49.271380829856,59.2,48.71185279104,3.95455,18,AIG
05-12-2015,62.83333,68.0,55,3.37062,63.0,48.308663468952,48.045356156568,48.53082901377599,58.76,48.349805236512,3.95455,18,AIG
05-13-2015,62.83333,68.0,55,3.37062,63.0,48.185238166272,48.086497924128,48.481458892704,58.74,48.333348529488,3.95455,18,AIG
05-14-2015,62.83333,68.0,55,3.37062,63.0,48.5472857208,48.316891822464,48.720081144552,58.97,48.522600660264,3.95455,18,AIG
05-15-2015,62.83333,68.0,55,3.37062,63.0,48.571970781336,47.84787567228,48.592541665116,58.36,48.020671096032,3.95455,18,AIG
05-18-2015,63.11111,68.0,55,3.24703,63.0,48.102954631152,48.02889944954399,48.56785660458,58.89,48.456773832168,3.95455,18,AIG
05-19-2015,63.22222,68.0,55,3.27542,63.5,48.563742427824,48.358033590024,49.008073517472,59.41,48.884648214792,3.95455,18,AIG
05-20-2015,63.22222,68.0,55,3.27542,63.5,48.901104921816,48.489687246216,49.444176253608,59.96,49.337207657952,3.95455,18,AIG
05-21-2015,63.22222,68.0,55,3.27542,63.5,49.312522597416,49.24669576932,49.94610581784,60.22,49.551144849264,3.95455,18,AIG
05-22-2015,63.22222,68.0,55,3.27542,63.5,49.477089667656,49.21789653202799,49.756853687064,59.88,49.271380829856,3.95455,18,AIG
05-26-2015,63.22222,68.0,55,3.27542,63.5,49.172640587712,48.604884195384,49.20555400175999,59.23,48.736537851576,3.95455,18,AIG
05-27-2015,63.22222,68.0,55,3.27542,63.5,48.777679619136,48.695396084016,49.024530224496,59.39,48.868191507768,3.95455,18,AIG
05-28-2015,63.22222,68.0,55,3.27542,63.5,48.79413632615999,48.333348529488,48.96693174991199,59.45,48.91756162884,3.95455,18,AIG
05-29-2015,63.22222,68.0,55,3.27542,63.5,48.843506447232,48.17700981276,48.87641986128,58.61,48.226379933832,3.95455,18,AIG
06-01-2015,63.94737,73.0,55,3.92661,64.0,48.473230539192,47.995986035496,48.5472857208,58.68,48.283978408416,3.95652,19,AIG
06-02-2015,63.94737,73.0,55,3.92661,64.0,48.46500218568,48.251064994368,49.41126283956,59.68,49.106813759616,3.95652,19,AIG
06-03-2015,64.0,73.0,55,3.92026,64.0,49.238467415808,49.073900345568,50.423350321536,61.11,50.283468311832,3.95652,19,AIG
06-04-2015,64.31579,73.0,55,3.94772,65.0,49.921420757304,49.756853687064,50.217641483736,60.61,49.872050636232,3.95652,19,AIG
06-05-2015,64.31579,73.0,55,3.94772,65.0,50.31638172588,49.715711919504,50.456263735584,60.5,49.7815387476,3.95652,19,AIG
06-08-2015,64.63158,73.0,55,3.90964,65.0,49.7815387476,49.0615578153,49.847365575696,59.66,49.090357052592,3.95652,19,AIG
06-09-2015,64.63158,73.0,55,3.90964,65.0,49.069742975506,48.913076009192,49.754130249404,59.99,49.465533206194,3.95652,19,AIG
06-10-2015,64.73684,73.0,55,3.94491,65.0,49.688165210956,49.572726393672,50.941500941468,61.68,50.859044643408,3.95652,19,AIG
06-11-2015,64.73684,73.0,55,3.94491,65.0,50.867290273214,50.768342715542,51.304308652932,61.99,51.114659167394,3.95652,19,AIG
06-12-2015,64.73684,73.0,55,3.94491,65.0,50.974483460692,50.694132047288,51.1229047972,61.89,51.032202869334,3.95652,19,AIG
06-15-2015,64.73684,73.0,55,3.94491,65.0,50.54571071078,50.42202626369,52.52466186422,62.57,51.592905696142,3.82609,19,AIG
06-16-2015,64.73684,73.0,55,3.94491,65.0,51.296063023126,50.95799220108,51.57641443653,61.98,51.106413537588,3.82609,19,AIG
06-17-2015,64.73684,73.0,55,3.94491,65.0,51.320799912544,50.768342715542,51.419747470216,61.86,51.007465979916,3.82609,19,AIG
06-18-2015,64.73684,73.0,55,3.94491,65.0,51.362028061574,50.933255311662,51.436238729828,62.29,51.362028061574,3.82609,19,AIG
06-19-2015,64.73684,73.0,55,3.94491,65.0,51.188869835648,50.702377677094,51.312554282738,61.83,50.982729090498,3.82609,19,AIG
06-22-2015,64.73684,73.0,55,3.94491,65.0,51.419747470216,51.24658924429,51.74132703265,62.58,51.601151325948,3.82609,19,AIG
06-23-2015,64.73684,73.0,55,3.94491,65.0,52.054660965278,51.757818292262,52.302029859458,63.32,52.211327931592,3.82609,19,AIG
06-24-2015,64.73684,73.0,55,3.94491,65.0,52.07115222489,51.790800811486,52.231942006107,62.92,51.881502739352,3.82609,19,AIG
06-25-2015,64.73684,73.0,55,3.94491,65.0,51.840274590322,51.473344063955,52.128871633532,62.43,51.477466878858,3.82609,19,AIG
06-26-2015,64.73684,73.0,55,3.94491,65.0,51.757818292262,51.5351862875,51.922730888382,62.73,51.724835773038,3.82609,19,AIG
06-29-2015,64.73684,73.0,55,3.94491,65.0,50.900272792438,50.727114566512,51.584660066336,61.59,50.784833975154,3.82609,19,AIG
06-30-2015,64.73684,73.0,55,3.94491,65.0,51.320799912544,50.727114566512,51.49395813847,61.82,50.974483460692,3.82609,19,AIG
07-01-2015,64.73684,73.0,55,3.94491,65.0,51.749572662456,51.155887316424,51.897993998964,62.35,51.41150184041,3.82609,19,AIG
07-02-2015,65.0,73.0,55,4.30422,65.0,51.510449398082,51.048694128946,51.609396955754,62.08,51.188869835648,3.82609,19,AIG
07-06-2015,65.36842,73.0,55,4.57925,66.0,50.694132047288,50.48337374944664,51.213606725066,61.85,50.99922035011,3.82609,19,AIG
07-07-2015,65.36842,73.0,55,4.57925,66.0,50.99922035011,50.17465736951,51.353782431768,62.21,51.296063023126,3.82609,19,AIG
07-08-2015,65.36842,73.0,55,4.57925,66.0,51.023957239528,50.240622407958,51.139396056812,61.16,50.430271893496,3.82609,19,AIG
07-09-2015,65.68421,73.0,55,4.54281,67.0,51.007465979916,50.817816494378,51.254834874096,61.76,50.925009681856,3.82609,19,AIG
07-10-2015,66.05263,73.0,55,4.19867,67.0,51.683607624008,51.345536801962005,52.02992407586,62.62,51.634133845172,3.82609,19,AIG
07-13-2015,66.05263,73.0,55,4.19867,67.0,52.013432816248,51.848520220128,52.31852111907,63.38,52.260801710428005,3.82609,19,AIG
07-14-2015,66.05263,73.0,55,4.19867,67.0,52.293784229652005,52.079397854696,52.664837570922,63.57,52.417468676742,3.82609,19,AIG
07-15-2015,66.15789,75.0,55,4.39214,67.0,52.664837570922,52.260801710428005,53.085364691028,64.03,52.796767647818,3.82609,19,AIG
07-16-2015,66.15789,75.0,55,4.39214,67.0,53.1843122487,52.598872532474,53.1843122487,64.16,52.903960835296,3.82609,19,AIG
07-17-2015,66.15789,75.0,55,4.39214,67.0,52.81325890743,52.466942455578,52.93694335452,64.05,52.81325890743,3.82609,19,AIG
07-20-2015,66.42105,75.0,55,4.58046,67.0,52.945188984326,52.68957446034,52.969925873744,64.04,52.805013277624006,3.82609,19,AIG
07-21-2015,66.42105,75.0,55,4.58046,67.0,52.821504537236,52.51649869071206,53.002908392968,64.0,52.7720307584,3.82609,19,AIG
07-22-2015,66.52632,75.0,55,4.56956,67.0,52.68957446034,52.553521568541,53.340979215014,64.54,53.217294767924,3.82609,19,AIG
07-23-2015,66.52632,75.0,55,4.56956,67.0,53.26676854676,52.805013277624006,53.538874330358006,64.14,52.887469575684,3.82609,19,AIG
07-24-2015,66.52632,75.0,55,4.56956,67.0,52.928697724714,52.417468676742,53.06062780161,63.64,52.475188085384,3.82609,19,AIG
07-27-2015,66.52632,75.0,55,4.56956,67.0,52.11238037392,51.65887073459,52.27729297004,63.24,52.145362893144,3.82609,19,AIG
07-28-2015,66.52632,75.0,55,4.56956,67.0,52.508170604608,52.145362893144,52.763785128594,63.66,52.491679344996,3.82609,19,AIG
07-29-2015,66.52632,75.0,55,4.56956,67.0,52.56589001325,52.499924974802,53.38220736404399,64.54,53.217294767924,3.82609,19,AIG
07-30-2015,66.52632,75.0,55,4.56956,67.0,53.118347210252,52.895715205490006,53.26676854676,64.53,53.209049138118,3.82609,19,AIG
07-31-2015,66.52632,75.0,55,4.56956,67.0,53.26676854676,52.837995796848,53.365716104432,64.12,52.870978316072005,3.82609,19,AIG
08-03-2015,66.52632,75.0,55,4.56956,67.0,52.961680243938005,52.611240977183,53.246154472245,64.15,52.895715205490006,3.82609,19,AIG
08-04-2015,67.68421,75.0,62,3.8669,67.0,52.52466186422,49.737638989792,52.52466186422,62.34,51.403256210604,3.82609,19,AIG
08-05-2015,67.89474,75.0,62,3.71193,68.0,51.757818292262,51.61764258556,52.120543547427935,62.96,51.914485258576,3.82609,19,AIG
08-06-2015,68.0,75.0,62,3.65629,68.0,51.930976518188,51.840274590322,52.454574010869,63.02,51.963959037412,3.82609,19,AIG
08-07-2015,68.0,75.0,62,3.65629,68.0,52.005187186442,51.922730888382,52.335012378682,63.39,52.269047340234,3.82609,19,AIG
08-10-2015,68.0,75.0,62,3.65629,68.0,52.722556979564,52.722556979564,53.35747047462599,63.99,52.763785128594,3.82609,19,AIG
08-11-2015,68.0,75.0,62,3.65629,68.0,51.955713407606,51.939222147994,52.384486157518,63.31,52.203082301786,3.82609,19,AIG
08-12-2015,68.0,75.0,62,3.65629,68.0,51.61764258556,50.727114566512,52.384486157518,63.26,52.161854152756,3.82609,19,AIG
08-13-2015,68.0,75.0,62,3.65629,68.0,52.095889114308,52.07115222489,52.623609421892,63.24,52.145362893144,3.82609,19,AIG
08-14-2015,68.0,75.0,62,3.65629,68.0,51.963959037412,51.889748369158,52.994662763162,64.25,52.97817150355,3.82609,19,AIG
08-17-2015,68.0,75.0,62,3.65629,68.0,52.623609421892,52.409223046936,53.1843122487,64.3,53.01939965258,3.82609,19,AIG
08-18-2015,68.0,75.0,62,3.65629,68.0,52.912206465102,52.388608972421,53.06062780161,63.71,52.532907494026,3.82609,19,AIG
08-19-2015,68.0,75.0,62,3.65629,68.0,52.19483667198,51.790800811486,52.285538599846,62.92,51.881502739352,3.82609,19,AIG
08-20-2015,68.0,75.0,62,3.65629,68.0,51.395010580798,50.867290273214,51.691853253814,61.71,50.883781532826,3.82609,19,AIG
08-21-2015,68.10526,77.0,62,3.87834,68.0,50.2983418166,49.22640994182,50.611675749228,59.73,49.251146831238,3.82609,19,AIG
08-24-2015,68.10526,77.0,62,3.87834,68.0,44.707804808132,44.5264009524,48.558513927534,56.94,46.950616115364,3.86957,19,AIG
08-25-2015,68.10526,77.0,62,3.87834,68.0,48.459566369862,46.637282182736,48.723426523654005,56.64,46.703247221184,3.86957,19,AIG
08-26-2015,68.10526,77.0,62,3.87834,68.0,48.77290030249,47.255704418186,49.152199273566,59.16,48.781145932296,3.86957,19,AIG
08-27-2015,68.10526,77.0,62,3.87834,68.0,49.333603129298,48.962549788028,50.430271893496,61.11,50.389043744466,3.86957,19,AIG
08-28-2015,68.10526,77.0,62,3.87834,68.0,49.861323436882,49.72114773018,50.347815595436,61.0,50.2983418166,3.86957,19,AIG
08-31-2015,68.10526,77.0,62,3.87834,68.0,50.083955441644,49.663428321538,50.182902999316,60.34,49.754130249404,3.86957,19,AIG
09-01-2015,68.10526,77.0,62,3.87834,68.0,48.624478965982,48.0782059913345,48.987286677446,58.73,48.426583850638,3.86957,19,AIG
09-02-2015,68.10526,77.0,62,3.87834,68.0,49.028514826476,48.105004288204,49.069742975506,59.1,48.73167215346,3.86957,19,AIG
09-03-2015,68.10526,77.0,62,3.87834,68.0,48.962549788028,48.87003382160468,49.547989504254005,59.45,49.02026919667,3.86957,19,AIG
09-04-2015,68.10526,77.0,62,3.87834,68.0,48.27816251413,47.74219657674,48.509040148698,58.08,47.890617913248,3.86957,19,AIG
09-08-2015,68.10526,77.0,62,3.87834,68.0,48.616233336176,48.15035525213701,48.904830379386,59.24,48.847110970744,3.86957,19,AIG
09-09-2015,68.10526,77.0,62,3.87834,68.0,49.30886623988,48.162723696846,49.374831278328,58.53,48.261671254518,3.86957,19,AIG
09-10-2015,68.10526,77.0,62,3.87834,68.0,48.071110152504005,47.955116436176006,48.501943956008,58.22,48.236815461544,3.86957,19,AIG
09-11-2015,68.10526,77.0,62,3.87834,68.0,47.797696392588,47.76455533078,48.336238646968006,58.33,48.327953381516,3.86957,19,AIG
09-14-2015,68.10526,77.0,62,3.87834,68.0,48.269956523352,47.72312900352,48.278241788804,58.0,48.0545396216,3.86957,19,AIG
09-15-2015,68.10526,77.0,62,3.87834,68.0,48.245100726996,48.037969090696,48.767072450472,58.65,48.59308187598,3.86957,19,AIG
09-16-2015,68.10526,77.0,62,3.87834,68.0,48.601367141432,48.485373425104,48.974204086772,58.9,48.80021351228,3.86957,19,AIG
09-17-2015,68.10526,77.0,62,3.87834,68.0,48.916207228608,48.327953381516,49.280758908496,58.43,48.410806036036,3.86957,19,AIG
09-18-2015,68.10526,77.0,62,3.87834,68.0,47.640276349,47.317150996372,48.112536479764,57.78,47.872263781656,3.82609,19,AIG
09-21-2015,68.10526,77.0,62,3.87834,68.0,48.170533337928,47.921975374368,48.501943956008,58.03,48.079395417956,3.82609,19,AIG
09-22-2015,68.10526,77.0,62,3.87834,68.0,47.4331447127,47.14316042188,47.656846879904,57.28,47.458000509056,3.82609,19,AIG
09-23-2015,68.10526,77.0,62,3.87834,68.0,47.366862589084,47.093448829168,47.673417410808,57.1,47.30886573092,3.82609,19,AIG
09-24-2015,68.10526,77.0,62,3.87834,68.0,46.77032347654001,46.64604449476,47.292295200016,56.9,47.14316042188,3.86957,19,AIG
09-25-2015,68.10526,77.0,62,3.87834,68.0,47.946831170724,47.383433119988,48.046254356148005,57.54,47.673417410808,3.86957,19,AIG
09-28-2015,68.10526,77.0,62,3.87834,68.0,47.408288916344,45.94179693134,47.458000509056,55.66,46.115787505832,3.86957,19,AIG
09-29-2015,68.10526,77.0,62,3.87834,68.0,46.240066487612005,45.81751794956,46.480339185720005,55.72,46.165499098544,3.86957,19,AIG
09-30-2015,68.10526,77.0,62,3.87834,68.0,46.844890865608,46.43891285846,47.085163563716,56.82,47.076878298264,3.86957,19,AIG
10-01-2015,68.10526,77.0,62,3.87834,68.0,47.383433119988,46.447198123912,47.408288916344,56.92,47.159730952784,3.86957,19,AIG
10-02-2015,67.84211,77.0,62,4.04271,68.0,45.850659011368,45.76996052586552,47.39171838544,57.19,47.383433119988,3.78261,19,AIG
10-05-2015,67.84211,77.0,62,4.04271,68.0,47.665132145356,47.665132145356,48.336238646968006,58.28,48.286527054256005,3.78261,19,AIG
10-06-2015,67.68421,77.0,62,3.97429,68.0,48.0545396216,47.714843738068005,48.361094443324,57.68,47.789411127136,3.78261,19,AIG
10-07-2015,67.68421,77.0,62,3.97429,68.0,48.120821745216,47.458000509056,48.526799752364,57.82,47.905404843464,3.78261,19,AIG
10-08-2015,67.68421,77.0,62,3.97429,68.0,47.756270065328,47.482856305412,48.2616712579,58.24,48.253385992448,3.78261,19,AIG
10-09-2015,67.73684,78.0,62,4.10189,68.0,48.269956523352,47.88883431256,48.41925700679704,58.19,48.211959665188,3.78261,19,AIG
10-12-2015,67.63158,78.0,62,4.14488,68.0,48.17881860338,48.083538050682,48.617937672336,58.68,48.617937672336,3.78261,19,AIG
10-13-2015,67.63158,78.0,62,4.14488,68.0,48.195389134284,48.17881860338,48.990774617676,58.69,48.626222937788,3.78261,19,AIG
10-14-2015,67.63158,78.0,62,4.14488,68.0,48.477088159652,48.029683825244,48.775357715924,58.03,48.079395417956,3.78261,19,AIG
10-15-2015,67.63158,78.0,62,4.14488,68.0,48.38595023968,48.029683825244,49.073627272196,59.19,49.040486210388,3.78261,19,AIG
10-16-2015,67.63158,78.0,62,4.14488,68.0,49.322185235756,49.21447678488,49.72808039024948,60.0,49.711592712,3.78261,19,AIG
10-19-2015,67.63158,78.0,62,4.14488,68.0,49.62874005748,49.384324726646,49.769589570164,60.0,49.711592712,3.78261,19,AIG
10-20-2015,67.63158,78.0,62,4.14488,68.0,49.869012755588,49.637025322932,50.117570719148006,60.27,49.935294879204,3.78261,19,AIG
10-21-2015,67.63158,78.0,62,4.14488,68.0,50.109285453696,49.840014326506,50.502835562666,60.23,49.902153817396,3.78261,19,AIG
10-22-2015,67.63158,78.0,62,4.14488,68.0,50.150711780956,50.134141250052,50.680968769884,60.75,50.3329876209,3.78261,19,AIG
10-23-2015,67.63158,78.0,62,4.14488,68.0,50.70582456624,50.411697642694,50.87152987528,61.28,50.772106689856,3.78261,19,AIG
10-26-2015,67.63158,78.0,62,4.14488,68.0,50.772106689856,50.490407664488,50.846674078924,61.16,50.672683504432,3.78261,19,AIG
10-27-2015,67.63158,78.0,62,4.14488,68.0,50.274990762736,50.051288595532,50.527691359022,60.92,50.473837133584006,3.78261,19,AIG
10-28-2015,68.27778,78.0,62,4.49451,68.0,52.164031285792,51.600633235056,52.967702034636,63.89,52.934560972828,3.77273,18,AIG
10-29-2015,68.27778,78.0,62,4.49451,68.0,52.909705176472,52.2253422501368,53.0256988928,63.49,52.603150354748,3.77273,18,AIG
10-30-2015,68.27778,78.0,62,4.49451,68.0,52.603150354748,52.246883940312,52.777140929240005,63.06,52.246883940312,3.77273,18,AIG
11-02-2015,68.5,78.0,62,4.32371,68.0,52.561724027488,52.346307125736,53.19140420184,63.74,52.810281991048,3.77273,18,AIG
11-03-2015,68.22222,77.0,62,4.17074,68.0,50.672683504432,50.1258559846,50.946097264348005,60.96,50.506978195392,3.77273,18,AIG
11-04-2015,67.88889,77.0,57,4.77131,68.0,50.258420231832,49.42160842118,50.5401192572,60.8,50.37441394816,3.68182,18,AIG
11-05-2015,67.88889,77.0,57,4.77131,68.0,50.274990762736,50.225279170024,51.468068987824,62.0,51.3686458024,3.68182,18,AIG
11-06-2015,67.88889,77.0,57,4.77131,68.0,52.462300842064,51.211225758812006,52.520297700228,61.93,51.310648944236,3.68182,18,AIG
11-09-2015,67.83333,77.0,57,4.83333,68.0,51.24436682062,50.502835562666,51.28579314788,61.21,50.714109831692,3.68182,18,AIG
11-10-2015,67.72222,77.0,57,4.94195,68.0,50.573260319008,50.45726660268,50.896385671636,61.35,50.830103548020006,3.68182,18,AIG
11-11-2015,67.72222,77.0,57,4.94195,68.0,50.99580885706,50.25013496638,51.03723518432,60.67,50.266705497284,3.68182,18,AIG
11-12-2015,67.72222,77.0,57,4.94195,68.0,50.117570719148006,49.189620988524,50.173496260949,59.38,49.197906253976,3.68182,18,AIG
11-13-2015,67.72222,77.0,57,4.94195,68.0,49.115053599456,48.916207228608,49.728163242904,59.31,49.139909395812005,3.68182,18,AIG
11-16-2015,67.72222,77.0,57,4.94195,68.0,49.00734514858,48.92449249406,50.266705497284,60.66,50.258420231832,3.68182,18,AIG
11-17-2015,67.72222,77.0,57,4.94195,68.0,50.498692929940006,50.41584027542,50.879815140732,61.0,50.5401192572,3.68182,18,AIG
11-18-2015,67.72222,77.0,57,4.94195,68.0,50.70582456624,50.548404522652,51.45149845692,61.96,51.335504740592,3.68182,18,AIG
11-19-2015,67.72222,77.0,57,4.94195,68.0,51.327219475140005,51.20294049336,51.538493744166,61.98,51.352075271496,3.68182,18,AIG
11-20-2015,67.72222,77.0,57,4.94195,68.0,51.567492173248006,51.418357395112,51.82433540226,62.21,51.542636376892,3.68182,18,AIG
11-23-2015,67.72222,77.0,57,4.94195,68.0,51.70005642048,51.625489031412,52.545153496584,62.76,51.998325976752,3.68182,18,AIG
11-24-2015,67.72222,77.0,57,4.94195,68.0,51.401786864208,51.376931067852,52.512012434776,63.12,52.296595533024,3.68182,18,AIG
11-25-2015,67.72222,77.0,57,4.94195,68.0,52.454015576612,52.085321263998,52.52858296568,63.15,52.32145132938,3.68182,18,AIG
11-27-2015,67.72222,77.0,57,4.94195,68.0,52.1971723476,52.122604958532,52.872421481938,63.68,52.760570398336,3.68182,18,AIG
11-30-2015,67.72222,77.0,57,4.94195,68.0,52.710858805624,52.561724027488,52.98427256554,63.58,52.677717743816,3.68182,18,AIG
12-01-2015,67.72222,77.0,57,4.94195,68.0,52.934560972828,52.710858805624,53.216259998196,64.12,53.125122078224,3.68182,18,AIG
12-02-2015,67.72222,77.0,57,4.94195,68.0,52.967702034636,52.52858296568,53.282542121812,63.5,52.6114356202,3.68182,18,AIG
12-03-2015,67.83333,77.0,57,5.01387,68.0,52.80284071764,51.71682484472401,52.8444505212,62.36,51.895747000032,3.68182,18,AIG
12-04-2015,67.83333,77.0,57,5.01387,68.0,52.13708386068,52.09547405712001,53.435309731752,63.99,53.25222659608801,3.68182,18,AIG
12-07-2015,67.83333,77.0,57,5.01387,68.0,53.09410934256,52.17869366424001,53.243904635376,62.8,52.26191327136,3.68182,18,AIG
12-08-2015,67.83333,77.0,57,5.01387,68.0,51.945678764304006,51.629444257248,52.378420721328,62.75,52.2203034678,3.68182,18,AIG
12-09-2015,67.83333,77.0,57,5.01387,68.0,51.854137196472,51.41307327873601,52.65304542482401,62.18,51.745951707216,3.68182,18,AIG
12-10-2015,67.83333,77.0,57,5.01387,68.0,51.654410139384005,50.676579755724006,51.8042054322,60.98,50.747316421776,3.68182,18,AIG
12-11-2015,67.83333,77.0,57,5.01387,68.0,49.906798389864,49.24520251326,50.281286621904,59.46,49.482378393552,3.68182,18,AIG
12-14-2015,67.83333,77.0,57,5.01387,68.0,49.69458839170801,48.213279384972,49.715393293488006,58.42,48.616894479504005,3.68182,18,AIG
12-15-2015,68.22222,77.0,57,5.05036,68.5,49.65713956850401,49.24520251326,50.318735445108,59.94,49.881832507728,3.72727,18,AIG
12-16-2015,68.22222,77.0,57,5.05036,68.5,50.322896425464,49.490700354264,50.83885798960801,60.93,50.705706618216006,3.72727,18,AIG
12-17-2015,68.22222,77.0,57,5.05036,68.5,50.897111714592,50.023305839832005,51.138448575240005,60.13,50.039949761256,3.72727,18,AIG
12-18-2015,68.22222,77.0,57,5.05036,68.5,49.856866625592,48.941450947272,49.906798389864,59.6,49.59888584352,3.72727,18,AIG
12-21-2015,68.22222,77.0,57,5.05036,68.5,49.89015446844,49.59888584352,50.26464270048,59.97,49.906798389864,3.72727,18,AIG
12-22-2015,68.22222,77.0,57,5.05036,68.5,50.189745054072006,49.86518858630401,50.738994461064,60.73,50.539267403976,3.72727,18,AIG
12-23-2015,68.22222,77.0,57,5.05036,68.5,50.714028578928,50.5559113254,51.188380339512,61.41,51.105160732392,3.72727,18,AIG
