 Date,TMO Price Target,TMO Price Target - High,TMO Price Target - Low,TMO Price Target - StdDev,TMO Price Target - Median,TMO Open,TMO Low,TMO High,TMO Close,TMO Adj. Close,TMO Rating,TMO Price Target - #,Ticker
11-04-2013,106.6,113.0,84.0,7.30114,110.0,95.316906997198,94.5508030545,95.316906997198,98.05,95.08416655891,4.47059,15,TMO
11-05-2013,106.6,113.0,84.0,7.30114,110.0,94.59929064581,93.901069330946,94.79324101105,97.09,94.153204805758,4.47059,15,TMO
11-06-2013,106.6,113.0,84.0,7.30114,110.0,94.30836509795,94.230784951854,95.433277216342,97.57,94.618685682334,4.47059,15,TMO
11-07-2013,106.6,113.0,84.0,7.30114,110.0,94.802938529312,93.183452979558,95.045376485862,96.16,93.251335607392,4.47059,15,TMO
11-08-2013,106.6,113.0,84.0,7.30114,110.0,93.076780278676,92.630694438624,95.258721887626,98.17,95.200536778054,4.47059,15,TMO
11-11-2013,106.6,113.0,84.0,7.30114,110.0,95.297511960674,94.832031084098,95.47206728939,98.41,95.433277216342,4.47059,15,TMO
11-12-2013,106.6,113.0,84.0,7.30114,110.0,95.122956631958,94.337457652736,95.47206728939,97.69,94.735055901478,4.47059,15,TMO
11-13-2013,106.6,113.0,84.0,7.30114,110.0,94.347155170998,93.949556922256,95.85996801987,98.81,95.821177946822,4.47059,15,TMO
11-14-2013,106.6,113.0,84.0,7.30114,110.0,95.821177946822,95.442974734604,97.178830503502,100.21,97.178830503502,4.47059,15,TMO
11-15-2013,106.6,113.0,84.0,7.30114,110.0,96.984880138262,96.984880138262,98.449205395824,101.37,98.303742621894,4.47059,15,TMO
11-18-2013,106.6,113.0,84.0,7.30114,110.0,98.323137658418,97.41157094179,98.4298103593,100.77,97.721891526174,4.47059,15,TMO
11-19-2013,106.6,113.0,84.0,7.30114,110.0,97.372780868742,96.916997510428,97.983724519248,100.51,97.469756051362,4.47059,15,TMO
11-20-2013,106.6,113.0,84.0,7.30114,110.0,97.4600585331,97.430965978314,98.517088023658,101.07,98.012817074034,4.47059,15,TMO
11-21-2013,106.6,113.0,84.0,7.30114,110.0,100.000808317744,98.26698902768102,100.000808317744,101.82,98.740130943684,4.47059,15,TMO
11-22-2013,106.6,113.0,84.0,7.30114,110.0,98.798316053256,98.38132276799,99.10863663764,101.51,98.439507877562,4.47059,15,TMO
11-25-2013,106.6,113.0,84.0,7.30114,110.0,98.730433425422,98.4298103593,99.477142331596,101.99,98.904988754138,4.47059,15,TMO
11-26-2013,107.07143,113.0,84.0,7.33353,110.0,99.128031674164,98.361927731466,99.428654740286,101.45,98.38132276799,4.47059,14,TMO
11-27-2013,107.07143,113.0,84.0,7.33353,110.0,98.449205395824,97.576428752244,98.594668169754,101.0,97.9449344462,4.47059,14,TMO
11-29-2013,107.07143,113.0,84.0,7.33353,110.0,98.197069921012,97.634613861816,98.555878096706,100.85,97.79947167227,4.47059,14,TMO
12-02-2013,107.07143,113.0,84.0,7.33353,110.0,98.032212110558,97.566731233982,98.420112841038,100.83,97.780076635746,4.5,14,TMO
12-03-2013,107.07143,113.0,84.0,7.33353,110.0,97.4600585331,97.12074236911262,98.012817074034,100.92,97.867354300104,4.5,14,TMO
12-04-2013,107.07143,113.0,84.0,7.33353,110.0,97.4600585331,96.1242253925095,98.167977366226,100.22,97.188528021764,4.5,14,TMO
12-05-2013,107.5,119.0,84.0,7.82624,110.0,96.946090065214,96.73274466345,97.974027000986,99.93,96.907299992166,4.5,14,TMO
12-06-2013,107.5,119.0,84.0,7.82624,110.0,97.547336197458,97.5007881098004,99.700185251622,102.71,99.603210069002,4.5,14,TMO
12-09-2013,107.5,119.0,84.0,7.82624,110.0,99.865043062076,98.798316053256,100.058993427316,102.02,98.934081308924,4.5,14,TMO
12-10-2013,107.5,119.0,84.0,7.82624,110.0,98.856501162828,98.38132276799,99.370469630714,101.93,98.846803644566,4.5,14,TMO
12-11-2013,107.5,119.0,84.0,7.82624,110.0,98.584970651492,97.692798971388,99.137729192426,101.2,98.13888481144,4.5,14,TMO
12-12-2013,107.71429,119.0,84.0,7.93211,110.0,97.78925592391,97.15798155356,98.0513804663061,100.23,97.34250790797,4.5,14,TMO
12-13-2013,107.71429,119.0,84.0,7.93211,110.0,97.63386530967,97.52703426238,98.71188769596,101.34,98.42053029426,4.5,14,TMO
12-16-2013,107.71429,119.0,84.0,7.93211,110.0,98.74102343613,98.24571585324,99.55682416089,102.24,99.29460249936,4.5,14,TMO
12-17-2013,107.71429,119.0,84.0,7.93211,110.0,99.4499931136,98.5759209085,99.89674112954,102.32,99.37229780648,4.5,14,TMO
12-18-2013,107.71429,119.0,84.0,7.93211,110.0,99.78019816886,99.50826459394,103.4318776035,106.42,103.35418229638,4.5,14,TMO
12-19-2013,108.86667,125.0,84.0,8.79293,110.0,103.34447038299,102.87829854027,105.16059818692,108.16,105.04405522624,4.5,15,TMO
12-20-2013,110.2,130.0,84.0,10.25801,110.0,105.563642592605,105.07319096641,105.72388916354,108.57,105.44224367523,4.5,15,TMO
12-23-2013,110.2,130.0,84.0,10.25801,110.0,106.3454516205,105.31598880116,106.3454516205,108.84,105.70446533676,4.5,15,TMO
12-24-2013,110.2,130.0,84.0,10.25801,110.0,105.65590576981,105.52965089574,106.50084223474,109.41,106.25804439999,4.5,15,TMO
12-26-2013,111.66667,130.0,84.0,10.68748,112.0,106.61738519542,106.50084223474,107.38462635323,110.27,107.09326895153,4.5,15,TMO
12-27-2013,111.66667,130.0,84.0,10.68748,112.0,107.2195238256,107.17096425865,107.83137436917,110.67,107.48174548713,4.5,15,TMO
12-30-2013,111.66667,130.0,84.0,10.68748,112.0,107.54972888086,106.88931877034,107.884789892815,110.59,107.40405018001,4.5,15,TMO
12-31-2013,111.66667,130.0,84.0,10.68748,112.0,107.71483140849,107.45260974696,108.224706861465,111.35,108.14215559765,4.5,15,TMO
01-02-2014,111.66667,130.0,84.0,10.68748,112.0,107.50116931391,106.14150143931,107.95762924324,109.63,106.47170649457,4.5,15,TMO
01-03-2014,111.66667,130.0,84.0,10.68748,112.0,106.79219963644,106.51055414813,107.29721913272,110.05,106.87960685695,4.5,15,TMO
01-06-2014,112.26667,130.0,84.0,11.31646,112.0,107.38462635323,106.47170649457,107.9964768968,110.06,106.88931877034,4.5,15,TMO
01-07-2014,112.26667,130.0,84.0,11.31646,112.0,107.88964584951,107.55944079425,109.23960181072,112.31,109.07449928309,4.5,15,TMO
01-08-2014,113.16667,130.0,84.0,11.47703,112.0,109.09392310987,109.04536354292,110.85177943346,114.04,110.75466029956,4.47059,15,TMO
01-09-2014,115.9,135.0,84.0,13.0361,113.0,110.88091517363,110.22050506311,111.50247763059,114.0,110.715812646,4.47059,15,TMO
01-10-2014,118.56667,135.0,84.0,13.29269,125.0,110.30791228362,110.2990744424351,111.309210554129,114.46,111.16256066194,4.5,15,TMO
01-13-2014,118.56667,135.0,84.0,13.29269,125.0,110.73523647278,109.43384007852,111.28881553601,112.99,109.73490939361,4.5,15,TMO
01-14-2014,119.56667,135.0,84.0,13.40008,125.0,110.6186935121,109.47268773208,111.58017293771,114.76,111.45391806364,4.5,15,TMO
01-15-2014,119.56667,135.0,84.0,13.40008,125.0,111.80354694568,111.28881553601,112.37654983569,115.52,112.19202348128,4.5,15,TMO
01-16-2014,119.56667,135.0,84.0,13.40008,125.0,111.54132528415,111.54132528415,112.81358593824,116.11,112.76502637129,4.5,15,TMO
01-17-2014,119.56667,135.0,84.0,13.40008,125.0,112.42510940264,112.26000687501,113.1437909935,115.89,112.55136427671,4.5,15,TMO
01-21-2014,119.56667,135.0,84.0,13.40008,125.0,112.93984081231,111.2985274494,113.1437909935,114.95,111.63844441805,4.5,15,TMO
01-22-2014,119.56667,135.0,84.0,13.40008,125.0,111.75498737873,111.08486535482,112.03663286704,114.7,111.3956465833,4.5,15,TMO
01-23-2014,119.56667,135.0,84.0,13.40008,125.0,111.11400109499,108.76371805461,111.24025596906,112.81,109.56009495259,4.5,15,TMO
01-24-2014,119.90625,135.0,84.0,13.04106,125.0,109.88058809446,106.76306389627,109.88058809446,109.95,106.78248772305,4.5,16,TMO
01-27-2014,119.90625,135.0,84.0,13.04106,125.0,106.7339281561,105.93755125812,108.0935960307,109.87,106.70479241593,4.5,16,TMO
01-28-2014,119.90625,135.0,84.0,13.04106,125.0,107.40405018001,107.40405018001,109.19104224377,112.32,109.08421119648,4.5,16,TMO
01-29-2014,119.90625,135.0,84.0,13.04106,125.0,107.97705307002,107.16125234526,108.90939675546,111.75,108.53063213325,4.5,16,TMO
01-30-2014,122.1875,140.0,84.0,13.95179,127.5,112.58050001688,110.53128629159,114.28979677352,114.99,111.67729207161,4.5,16,TMO
01-31-2014,126.875,140.0,84.0,12.66331,130.0,111.30823936279,110.260323908009,112.21144730806,115.14,111.82297077246,4.44444,16,TMO
02-03-2014,126.875,140.0,84.0,12.66331,130.0,111.85210651263,109.6475021731,112.5318433307961,113.13,109.87087618107,4.44444,16,TMO
02-04-2014,126.875,140.0,84.0,12.66331,130.0,110.45359098447,109.23960181072,111.12371300838,112.96,109.70577365344,4.44444,16,TMO
02-05-2014,127.0,140.0,84.0,13.06905,130.0,109.73490939361,108.00618881019,110.00684296853,113.2,109.9388595748,4.41176,15,TMO
02-06-2014,127.0,140.0,84.0,13.06905,130.0,110.29820037023,110.00684296853,111.47334189042,114.43,111.13342492177,4.41176,15,TMO
02-07-2014,127.0,140.0,84.0,13.06905,130.0,111.91037799297,111.72585163856,114.51317078149,117.77,114.37720399403,4.41176,15,TMO
02-10-2014,127.0,140.0,84.0,13.06905,130.0,113.94016789148,113.87218449775,115.571769341,118.61,115.19300471879,4.41176,15,TMO
02-11-2014,127.5,140.0,84.0,12.80137,130.0,116.30987475864,115.32897150625,117.71810220019,121.0,117.514152019,4.38889,16,TMO
02-12-2014,127.5,140.0,84.0,12.80137,130.0,117.58213541273,117.26164227086,118.41735996427,121.52,118.01917151528,4.38889,16,TMO
02-13-2014,126.66667,140.0,84.0,12.7941,130.0,117.38789714493,117.13538739679,119.87414697277,122.9,119.3594155631,4.41176,15,TMO
02-14-2014,126.66667,140.0,84.0,12.7941,130.0,119.25258451581,119.09719390157,120.41801412261,123.74,120.17521628786,4.5,15,TMO
02-18-2014,126.66667,140.0,84.0,12.7941,130.0,120.19464011464,119.13604155513,120.59282856363,123.55,119.99068993345,4.5,15,TMO
02-19-2014,127.06667,140.0,84.0,12.98444,130.0,119.99068993345,118.0968668224,120.78706683143,121.81,118.30081700359,4.5,15,TMO
02-20-2014,129.66667,153.0,84.0,13.97458,130.0,120.74821917787,118.96122711411,121.412514053746,124.71,121.11727188669,4.5625,15,TMO
02-21-2014,129.66667,153.0,84.0,13.97458,130.0,121.11727188669,119.53423000412,121.25323867415,123.18,119.63134913802,4.5625,15,TMO
02-24-2014,129.66667,153.0,84.0,13.97458,130.0,119.50509426395,119.50509426395,121.302769432439,123.37,119.81587549243,4.5625,15,TMO
02-25-2014,129.66667,153.0,84.0,13.97458,130.0,119.92270653972,119.54394191751,120.7190834377,123.81,120.24319968159,4.5625,15,TMO
02-26-2014,129.66667,153.0,84.0,13.97458,130.0,120.30147116193,119.87414697277,121.57373181602,124.28,120.69965961092,4.5625,15,TMO
02-27-2014,129.66667,153.0,84.0,13.97458,130.0,120.65110004397,120.24319968159,121.60286755619,124.91,121.31151015449,4.5625,15,TMO
02-28-2014,129.66667,153.0,84.0,13.97458,130.0,121.68056286331,120.04896141379,122.19529427298,124.54,120.95216935906,4.5625,15,TMO
03-03-2014,129.66667,153.0,84.0,13.97458,130.0,119.52451809073,118.62131014546,120.40830220922,123.35,119.79645166565,4.5625,15,TMO
03-04-2014,129.66667,153.0,84.0,13.97458,130.0,121.00072892601,121.00072892601,121.96220835162,125.35,121.73883434365,4.5625,15,TMO
03-05-2014,129.66667,153.0,84.0,13.97458,130.0,121.27266250093,120.61225239041,122.60319463536,125.91,122.28270149349,4.5625,15,TMO
03-06-2014,129.66667,153.0,84.0,13.97458,130.0,123.48697875385,122.22443001315,123.95315059657,126.4,122.7585852496,4.5625,15,TMO
03-07-2014,129.66667,153.0,84.0,13.97458,130.0,123.37043579317,122.03019174535,123.37043579317,126.67,123.02080691113,4.5625,15,TMO
03-10-2014,129.66667,153.0,84.0,13.97458,130.0,122.83628055672,121.64171520975,123.0499426513,126.28,122.64204228892,4.5625,15,TMO
03-11-2014,129.66667,153.0,84.0,13.97458,130.0,122.72944950943,122.12731087925,123.38985961995,126.23,122.59348272197,4.5625,15,TMO
03-12-2014,129.66667,153.0,84.0,13.97458,130.0,122.03019174535,121.42805311517,122.93339969062,126.49,122.84599247011,4.5625,15,TMO
03-13-2014,130.33333,153.0,84.0,14.67273,130.0,123.050184794435,119.199700939943,123.332164672668,123.25,119.841448249025,4.5625,15,TMO
03-14-2014,130.33333,153.0,84.0,14.67273,130.0,119.559468370792,118.450995746014,120.172045347643,122.25,118.869103841325,4.5625,15,TMO
03-17-2014,130.33333,153.0,84.0,14.67273,130.0,119.676149699716,119.228871272174,120.881856765264,123.02,119.617809035254,4.5625,15,TMO
03-18-2014,130.33333,153.0,84.0,14.67273,130.0,119.5983621471,119.50112770633,120.551259666646,123.73,120.308173564721,4.5625,15,TMO
03-19-2014,130.33333,153.0,84.0,14.67273,130.0,120.405408005491,118.4325212022677,120.881856765264,122.72,119.326105712944,4.5625,15,TMO
03-20-2014,130.33333,153.0,84.0,14.67273,130.0,119.20942438402,118.762145956478,120.405408005491,123.58,120.162321903566,4.5625,15,TMO
03-21-2014,131.26667,153.0,84.0,14.9375,131.0,121.377752413191,119.442787041868,122.388990597199,122.9,119.50112770633,4.5625,15,TMO
03-24-2014,133.0,157.0,84.0,16.25628,135.0,119.899788913487,116.049305058995,120.142875015412,120.65,117.313352789005,4.5625,15,TMO
03-25-2014,133.0,157.0,84.0,16.25628,135.0,117.867589101394,113.84441688009449,119.034402390634,119.35,116.049305058995,4.5625,15,TMO
03-26-2014,133.0,157.0,84.0,16.25628,135.0,116.409072489844,114.765810440831,117.2433439916506,118.04,114.775533884908,4.5625,15,TMO
03-27-2014,133.0,157.0,84.0,16.25628,135.0,114.814427661216,113.394804825974,115.300599865066,117.67,114.415766454059,4.5625,15,TMO
03-28-2014,133.42857,157.0,84.0,16.74478,135.0,114.765810440831,114.3749279889356,116.681328924,118.5,115.22281231245,4.53333,14,TMO
03-31-2014,133.42857,157.0,84.0,16.74478,135.0,116.156262943842,116.156262943842,117.225841792312,120.24,116.914691581848,4.53333,14,TMO
04-01-2014,133.42857,157.0,84.0,16.74478,135.0,117.206394904158,117.206394904158,118.606570851246,121.88,118.509336410476,4.53333,14,TMO
04-02-2014,133.42857,157.0,84.0,16.74478,135.0,118.548230186784,118.285697196705,119.170530607712,122.2,118.82048662094,4.53333,14,TMO
04-03-2014,133.42857,157.0,84.0,16.74478,135.0,118.937167949864,117.371693453467,119.335829157021,121.8,118.43154885786,4.53333,14,TMO
04-04-2014,133.42857,157.0,84.0,16.74478,135.0,119.238594716251,116.38962560169,119.958129577949,119.88,116.564647595076,4.53333,14,TMO
04-07-2014,135.07143,157.0,107.0,12.372,135.0,116.418795933921,113.530933043052,116.895244693694,117.8,114.54217122706,4.6,14,TMO
04-08-2014,135.07143,157.0,107.0,12.372,135.0,114.25046790475,112.121033651887,115.145024759834,117.21,113.968488026517,4.6,14,TMO
04-09-2014,135.35714,157.0,107.0,12.29754,135.0,114.376872677751,113.7642957009,117.099437019311,120.4,117.07026668708,4.6,14,TMO
04-10-2014,135.35714,157.0,107.0,12.29754,135.0,117.079990131157,113.336464161512,117.255012124543,116.98,113.744848812746,4.6,14,TMO
04-11-2014,135.21429,157.0,107.0,12.10182,135.0,112.937802954355,112.062692987425,114.15323346398,115.77,112.568312079429,4.6,14,TMO
04-14-2014,135.21429,157.0,107.0,12.10182,135.0,113.210059388511,111.897394438116,113.618444039745,116.4,113.18088905628,4.6,14,TMO
04-15-2014,135.21429,157.0,107.0,12.10182,135.0,113.550379931206,111.732095888807,114.726916664523,117.65,114.396319565905,4.6,14,TMO
04-16-2014,135.21429,157.0,107.0,12.10182,135.0,115.271429532835,114.4079876987974,116.525753818768,119.71,116.399349045767,4.6,14,TMO
04-17-2014,135.42857,157.0,107.0,11.9446,135.0,116.136816055688,115.24469006162325,116.788286808847,119.3,116.00068783861,4.6,14,TMO
04-21-2014,135.42857,157.0,107.0,11.9446,135.0,115.884006509686,115.115854427603,116.58409448323,119.36,116.059028503072,4.6,14,TMO
04-22-2014,135.42857,157.0,107.0,11.9446,135.0,116.165986387919,115.835389289301,117.916206321779,120.35,117.021649466695,4.6,14,TMO
04-23-2014,135.46429,157.0,107.0,12.0215,135.0,118.344037861167,111.362605013881,118.402378525629,119.39,116.088198835303,4.6,14,TMO
04-24-2014,135.75,157.0,107.0,11.98921,135.5,116.282667716843,111.080625135648,116.282667716843,115.38,112.189097760426,4.6,14,TMO
04-25-2014,135.75,157.0,107.0,11.98921,135.5,111.64458489211398,110.584729487721,112.714163740584,114.29,111.129242356033,4.6,14,TMO
04-28-2014,135.75,157.0,107.0,11.98921,135.5,111.91684132627,108.922020550554,112.227991536734,113.59,110.448601270643,4.6,14,TMO
04-29-2014,135.75,157.0,107.0,11.98921,135.5,110.720857704799,110.176344836487,112.062692987425,114.64,111.469562898728,4.6,14,TMO
04-30-2014,135.75,157.0,107.0,11.98921,135.5,111.352881569804,110.040216619409,111.440392566497,114.0,110.8472624778,4.6,14,TMO
05-01-2014,135.75,157.0,107.0,11.98921,135.5,110.575006043644,110.020769731255,111.780713109192,114.92,111.741819332884,4.6,14,TMO
05-02-2014,135.75,157.0,107.0,11.98921,135.5,111.615414559883,110.905603142262,112.461354194582,114.22,111.061178247494,4.6,14,TMO
05-05-2014,135.75,157.0,107.0,11.98921,135.5,110.633346708106,109.631831968175,111.926564770347,114.82,111.64458489211398,4.6,14,TMO
05-06-2014,135.75,157.0,107.0,11.98921,135.5,111.518180119113,110.672240484414,112.1453422620795,114.42,111.255647129034,4.66667,14,TMO
05-07-2014,135.75,157.0,107.0,11.98921,135.5,111.43066912242,110.506941935105,113.385081381897,116.44,113.219782832588,4.66667,14,TMO
05-08-2014,135.75,157.0,107.0,11.98921,135.5,113.035037395125,112.20854464858,114.124063131749,115.63,112.432183862351,4.66667,14,TMO
05-09-2014,135.75,157.0,107.0,11.98921,135.5,112.169650872272,111.197306464572,113.910147362055,116.6,113.37535793781998,4.66667,14,TMO
05-12-2014,135.75,157.0,107.0,11.98921,135.5,114.017105246902,112.364119753812,115.475621858452,118.36,115.086684095372,4.66667,14,TMO
05-13-2014,135.75,157.0,107.0,11.98921,135.5,115.164471647988,114.221297572519,115.213088868373,117.58,114.328255457366,4.66667,14,TMO
05-14-2014,135.75,157.0,107.0,11.98921,135.5,114.406043009982,112.957249842509,114.79011905102352,116.49,113.268400052973,4.66667,14,TMO
05-15-2014,135.75,157.0,107.0,11.98921,135.5,113.297570385204,111.33343468165,113.6719229821685,115.55,112.354396309735,4.66667,14,TMO
05-16-2014,135.75,157.0,107.0,11.98921,135.5,112.266885313042,112.023799211117,114.678299444138,117.85,114.590788447445,4.66667,14,TMO
05-19-2014,135.75,157.0,107.0,11.98921,135.5,114.211574128442,114.094892799518,116.0638902251105,119.29,115.990964394533,4.66667,14,TMO
05-20-2014,136.46429,157.0,107.0,11.61966,135.5,115.747878292608,110.905603142262,115.815942401147,114.47,111.304264349419,4.66667,14,TMO
05-21-2014,136.03571,157.0,107.0,11.62888,135.0,112.159927428195,111.401498790189,112.957249842509,115.32,112.130757095964,4.66667,14,TMO
05-22-2014,136.03571,157.0,107.0,11.62888,135.0,112.30577908935,111.780713109192,112.937802954355,115.93,112.723887184661,4.66667,14,TMO
05-23-2014,136.03571,157.0,107.0,11.62888,135.0,112.966973286586,112.179374316349,113.200335944434,115.74,112.539141747198,4.66667,14,TMO
05-27-2014,136.03571,157.0,107.0,11.62888,135.0,112.996143618817,111.586244227652,113.035037395125,115.39,112.198821204503,4.66667,14,TMO
05-28-2014,136.03571,157.0,107.0,11.62888,135.0,112.50997141496698,112.257161868965,113.628167483822,116.07,112.860015401739,4.66667,14,TMO
05-29-2014,136.03571,157.0,107.0,11.62888,135.0,112.937802954355,112.59748241166,113.880977029824,117.11,113.871253585747,4.66667,14,TMO
05-30-2014,136.03571,157.0,107.0,11.62888,135.0,113.871253585747,113.56982681936,114.182403796211,116.91,113.676784704207,4.66667,14,TMO
06-02-2014,136.03571,157.0,107.0,11.62888,135.0,113.754572256823,112.646099632045,113.793466033131,116.58,113.355911049666,4.66667,14,TMO
06-03-2014,136.03571,157.0,107.0,11.62888,135.0,112.7919512932,112.762780960969,114.707469776369,117.88,114.619958779676,4.66667,14,TMO
06-04-2014,136.03571,157.0,107.0,11.62888,135.0,114.318532013289,114.05599902321,115.115854427603,117.78,114.522724338906,4.66667,14,TMO
06-05-2014,136.03571,157.0,107.0,11.62888,135.0,114.649129111907,114.464383674444,115.80621895707,119.0,115.7089845163,4.66667,14,TMO
06-06-2014,136.03571,157.0,107.0,11.62888,135.0,115.961794062302,115.874283065609,116.729946144385,119.81,116.496583486537,4.66667,14,TMO
06-09-2014,136.07143,157.0,107.0,11.61566,135.0,116.545200706922,115.981240950456,116.720222700308,119.58,116.272944272766,4.66667,14,TMO
06-10-2014,136.07143,157.0,107.0,11.61566,135.0,115.786772068916,115.076960651295,116.379902157613,119.29,115.990964394533,4.66667,14,TMO
06-11-2014,136.07143,157.0,107.0,11.61566,135.0,115.80621895707,115.77704862483898,117.089713575234,120.21,116.885521249617,4.66667,14,TMO
06-12-2014,136.07143,157.0,107.0,11.61566,135.0,116.476626372912,116.174823011364,117.274944942168,119.85,116.68107381138,4.66667,14,TMO
06-13-2014,136.07143,157.0,107.0,11.61566,135.0,116.827107696,115.73185356135,117.245738165244,119.16,116.009317942128,4.66667,14,TMO
06-16-2014,136.07143,157.0,107.0,11.61566,135.0,115.80487050366,114.83131127286,116.578850092146,118.69,115.551745103652,4.66667,14,TMO
06-17-2014,136.07143,157.0,107.0,11.61566,135.0,115.064965488252,114.714484165164,115.931433203664,118.64,115.503067142112,4.66667,14,TMO
06-18-2014,136.07143,157.0,107.0,11.61566,135.0,115.639365434424,115.1233790421,116.807636511384,119.9,116.72975177292,4.66667,14,TMO
06-19-2014,136.07143,157.0,107.0,11.61566,135.0,116.827107696,115.70751458057998,117.21653138832,119.71,116.54477551906798,4.66667,14,TMO
