 Date,GOOGL Price Target,GOOGL Price Target - High,GOOGL Price Target - Low,GOOGL Price Target - StdDev,GOOGL Price Target - Median,GOOGL Open,GOOGL Low,GOOGL High,GOOGL Close,GOOGL Adj. Close,GOOGL Rating,GOOGL Price Target - #,Ticker
12-02-2013,27.06101,32.5,20.5,2.65627,27.5,26.58775,26.269,26.65875,26.362,26.362,4.30612,42,GOOGL
12-03-2013,27.16518,32.5,20.5,2.65918,27.5,26.27375,26.2255,26.586,26.3315,26.3315,4.30612,42,GOOGL
12-04-2013,27.16518,32.5,20.5,2.65918,27.5,26.28425,26.25,26.5995,26.4545,26.4545,4.30612,42,GOOGL
12-05-2013,27.16518,32.5,20.5,2.65918,27.5,26.43,26.27725,26.4915,26.4335,26.4335,4.30612,42,GOOGL
12-06-2013,27.16518,32.5,20.5,2.65918,27.5,26.74475,26.502,26.75,26.74675,26.74675,4.30612,42,GOOGL
12-09-2013,27.16518,32.5,20.5,2.65918,27.5,26.77475,26.7005,27.05775,26.9535,26.9535,4.30612,42,GOOGL
12-10-2013,27.33065,32.5,20.5,2.71169,27.5,26.9365,26.89125,27.30925,27.1165,27.1165,4.30612,42,GOOGL
12-11-2013,27.45744,32.825,20.5,2.83818,27.625,27.185,26.87925,27.283,26.93225,26.93225,4.30612,42,GOOGL
12-12-2013,27.54673,32.825,20.5,2.93478,27.625,26.98925,26.725,27.0735,26.749,26.749,4.30612,42,GOOGL
12-13-2013,27.7372,32.825,20.5,3.01177,27.9375,26.885,26.447125,26.90725,26.51975,26.51975,4.30612,42,GOOGL
12-16-2013,27.7372,32.825,20.5,3.01177,27.9375,26.6,26.55025,26.86725,26.8245,26.8245,4.30612,42,GOOGL
12-17-2013,27.7372,32.825,20.5,3.01177,27.9375,26.8205,26.7095,27.019,26.7465,26.7465,4.30612,42,GOOGL
12-18-2013,27.7372,32.825,20.5,3.01177,27.9375,26.79625,26.476,27.12375,27.11875,27.11875,4.30612,42,GOOGL
12-19-2013,27.7372,32.825,20.5,3.01177,27.9375,27.0192,26.977,27.29975,27.1555,27.1555,4.30612,42,GOOGL
12-20-2013,27.7372,32.825,20.5,3.01177,27.9375,27.2075,27.2,27.52925,27.5155,27.5155,4.30612,42,GOOGL
12-23-2013,27.7372,32.825,20.5,3.01177,27.9375,27.696,27.628002,27.894997,27.8775,27.8775,4.30612,42,GOOGL
12-24-2013,27.7372,32.825,20.5,3.01177,27.9375,27.87425,27.7025,27.881,27.796,27.796,4.30612,42,GOOGL
12-26-2013,27.7372,32.825,20.5,3.01177,27.9375,27.85025,27.71725,27.975,27.9365,27.9365,4.30612,42,GOOGL
12-27-2013,27.7372,32.825,20.5,3.01177,27.9375,28.0,27.8235,28.007,27.96,27.96,4.30612,42,GOOGL
12-30-2013,27.7372,32.825,20.5,3.01177,27.9375,28.0085,27.7255,28.0125,27.7365,27.7365,4.30612,42,GOOGL
12-31-2013,27.7372,32.825,20.5,3.01177,27.9375,27.806,27.6565,28.025,28.01775,28.01775,4.30612,42,GOOGL
01-02-2014,27.79077,32.825,20.5,2.99119,27.9375,27.8865,27.706502,27.94375,27.828,27.828,4.30612,42,GOOGL
01-03-2014,27.88006,32.825,20.5,3.0368,28.125,27.875,27.62325,27.92325,27.625,27.625,4.30612,42,GOOGL
01-06-2014,28.14613,33.75,20.5,3.22388,28.5625,27.82525,27.661,27.9715,27.933,27.933,4.30612,42,GOOGL
01-07-2014,28.26815,33.75,20.5,3.29336,28.75,28.125,28.029,28.49225,28.471437,28.471437,4.30612,42,GOOGL
01-08-2014,28.39613,33.75,20.5,3.37418,29.025,28.65,28.33225,28.683,28.53075,28.53075,4.30612,42,GOOGL
01-09-2014,28.39613,33.75,20.5,3.37418,29.025,28.586,28.139,28.6055,28.256,28.256,4.30612,42,GOOGL
01-10-2014,28.39613,33.75,20.5,3.37418,29.025,28.477,28.05625,28.477,28.2545,28.2545,4.30612,42,GOOGL
01-13-2014,28.50518,33.75,20.5,3.41708,29.375,28.16175,27.929252,28.672747,28.0745,28.0745,4.30612,41,GOOGL
01-14-2014,28.84435,33.75,20.5,3.41501,29.75,28.44875,28.20225,28.775,28.735,28.735,4.36,42,GOOGL
01-15-2014,28.92936,33.75,20.5,3.41974,29.75,28.82475,28.59475,28.875,28.7155,28.7155,4.35294,43,GOOGL
01-16-2014,29.06308,33.75,20.5,3.4052,29.9625,28.7275,28.7,28.948225,28.9055,28.9055,4.35294,43,GOOGL
01-17-2014,29.17936,33.75,20.5,3.43507,30.0,28.92125,28.605,29.01575,28.76325,28.76325,4.35294,43,GOOGL
01-21-2014,29.54302,36.25,20.5,3.5245,30.5,29.02325,28.7825,29.1,29.0925,29.0925,4.34,43,GOOGL
01-22-2014,29.54302,36.25,20.5,3.5245,30.5,29.16525,28.9715,29.19725,29.1255,29.1255,4.34,43,GOOGL
01-23-2014,29.54302,36.25,20.5,3.5245,30.5,29.0,28.85925,29.06225,29.0025,29.0025,4.34,43,GOOGL
01-24-2014,29.82267,36.25,20.5,3.43086,30.5,28.77525,28.075,28.838625,28.09575,28.09575,4.34,43,GOOGL
01-27-2014,29.82267,36.25,20.5,3.43086,30.5,28.1525,27.05675,28.1625,27.53075,27.53075,4.34,43,GOOGL
01-28-2014,29.90988,36.25,20.5,3.45009,30.5,27.758,27.7485,28.143725,28.07525,28.07525,4.34,43,GOOGL
01-29-2014,29.9593,36.25,20.5,3.45729,30.5,27.978,27.4855,28.04375,27.673,27.673,4.34,43,GOOGL
01-30-2014,30.29942,36.25,20.5,3.56507,31.25,28.625,28.18125,28.81225,28.38485,28.38485,4.34,43,GOOGL
01-31-2014,32.02558,36.25,20.5,3.58695,32.75,29.28375,28.77825,29.6635,29.52425,29.52425,4.31373,43,GOOGL
02-03-2014,31.97869,36.25,20.5,3.55926,32.75,29.48,28.300125,29.54305,28.33575,28.33575,4.28846,44,GOOGL
02-04-2014,31.97869,36.25,20.5,3.55926,32.75,28.44975,28.42525,28.875,28.454,28.454,4.28846,44,GOOGL
02-05-2014,32.06392,37.5,20.5,3.64453,32.75,28.5845,28.2005,28.76925,28.58,28.58,4.28846,44,GOOGL
02-06-2014,32.06392,37.5,20.5,3.64453,32.75,28.77825,28.68875,29.004,28.999,28.999,4.28846,44,GOOGL
02-07-2014,32.06392,37.5,20.5,3.64453,32.75,29.19075,29.014025,29.4475,29.436,29.436,4.28846,44,GOOGL
02-10-2014,32.06392,37.5,20.5,3.64453,32.75,29.295,29.2255,29.56,29.32325,29.32325,4.28846,44,GOOGL
02-11-2014,32.24347,37.5,20.5,3.43642,32.75,29.50425,29.30525,29.796655,29.7545,29.7545,4.28846,44,GOOGL
02-12-2014,32.24347,37.5,20.5,3.43642,32.75,29.725,29.5345,29.75,29.66725,29.66725,4.28846,44,GOOGL
02-13-2014,32.24347,37.5,20.5,3.43642,32.75,29.51875,29.4915,29.9975,29.9975,29.9975,4.28846,44,GOOGL
02-14-2014,32.30028,37.5,20.5,3.46078,32.7875,29.89025,29.82,30.10975,30.07,30.07,4.31373,44,GOOGL
02-18-2014,32.30028,37.5,20.5,3.46078,32.7875,30.03525,30.0,30.32175,30.272,30.272,4.31373,44,GOOGL
02-19-2014,32.30028,37.5,20.5,3.46078,32.7875,30.1325,29.93755,30.2305,30.0585,30.0585,4.31373,44,GOOGL
02-20-2014,32.30028,37.5,20.5,3.46078,32.7875,30.0785,30.0055,30.172125,30.10275,30.10275,4.31373,44,GOOGL
02-21-2014,32.30028,37.5,20.5,3.46078,32.7875,30.19525,30.070875,30.24675,30.09475,30.09475,4.31373,44,GOOGL
02-24-2014,32.30028,37.5,20.5,3.46078,32.7875,30.134,30.1275,30.504,30.31275,30.31275,4.31373,44,GOOGL
02-25-2014,32.3429,37.5,20.5,3.35754,32.7875,30.3985,30.260582,30.6125,30.5,30.5,4.31373,44,GOOGL
02-26-2014,32.3429,37.5,20.5,3.35754,32.7875,30.6,30.344,30.722,30.50425,30.50425,4.31373,44,GOOGL
02-27-2014,32.35994,37.5,20.5,3.36906,32.7875,30.45975,30.425275,30.605875,30.48025,30.48025,4.31373,44,GOOGL
02-28-2014,32.35994,37.5,20.5,3.36906,32.7875,30.5085,30.1555,30.60475,30.39125,30.39125,4.31373,44,GOOGL
03-03-2014,32.35994,37.5,20.5,3.36906,32.7875,30.16875,29.8035,30.196,30.06725,30.06725,4.31373,44,GOOGL
03-04-2014,32.37694,37.5,20.5,3.33332,32.825,30.375,30.2375,30.4,30.37275,30.37275,4.32692,45,GOOGL
03-05-2014,32.37694,37.5,20.5,3.33332,32.825,30.37625,30.28515,30.577,30.4565,30.4565,4.32692,45,GOOGL
03-06-2014,32.37694,37.5,20.5,3.33332,32.825,30.557,30.465,30.653625,30.49025,30.49025,4.32692,45,GOOGL
03-07-2014,32.37694,37.5,20.5,3.33332,32.825,30.67,30.28595,30.674632,30.36975,30.36975,4.32692,45,GOOGL
03-10-2014,32.41583,37.5,20.5,3.34763,32.85,30.39225,30.102252,30.440875,30.28925,30.28925,4.32692,45,GOOGL
03-11-2014,32.41583,37.5,20.5,3.34763,32.85,30.34425,29.916,30.357997,29.99975,29.99975,4.32692,45,GOOGL
03-12-2014,32.41583,37.5,20.5,3.34763,32.85,29.91,29.60475,30.19625,30.1825,30.1825,4.32692,45,GOOGL
03-13-2014,32.41583,37.5,20.5,3.34763,32.85,30.19875,29.619,30.2625,29.7265,29.7265,4.32692,45,GOOGL
03-14-2014,32.41583,37.5,20.5,3.34763,32.85,29.54975,29.31325,29.77175,29.32,29.32,4.32692,45,GOOGL
03-17-2014,32.41583,37.5,20.5,3.34763,32.85,29.48125,29.45275,29.92675,29.8025,29.8025,4.32692,45,GOOGL
03-18-2014,32.41583,37.5,20.5,3.34763,32.85,29.86675,29.8265,30.28825,30.2815,30.2815,4.32692,45,GOOGL
03-19-2014,32.41583,37.5,20.5,3.34763,32.85,30.295,29.86025,30.29975,29.98125,29.98125,4.32692,45,GOOGL
03-20-2014,32.41583,37.5,20.5,3.34763,32.85,29.99875,29.884,30.240247,29.929,29.929,4.32692,45,GOOGL
03-21-2014,32.41472,37.5,20.5,3.34684,32.85,30.15775,29.56125,30.24075,29.576,29.576,4.32692,45,GOOGL
03-24-2014,32.4425,37.5,20.5,3.37327,32.85,29.60475,28.64875,29.6225,28.94825,28.94825,4.32692,45,GOOGL
03-25-2014,32.4425,37.5,20.5,3.37327,32.85,29.15,28.675,29.245997,28.968,28.968,4.32692,45,GOOGL
03-26-2014,32.4425,37.5,20.5,3.37327,32.85,29.05025,28.2875,29.28925,28.29925,28.29925,4.32692,45,GOOGL
03-27-2014,32.47583,37.5,20.5,3.37943,32.85,28.27125,27.5525,28.2985,27.857,27.857,4.32692,45,GOOGL
03-28-2014,32.54631,37.5,20.5,3.40046,32.9875,27.975,27.94425,28.32975,28.00375,28.00375,4.34615,44,GOOGL
03-31-2014,32.54631,37.5,20.5,3.40046,32.9875,28.26,27.82125,28.375,27.86275,27.86275,4.34615,44,GOOGL
04-01-2014,32.54631,37.5,20.5,3.40046,32.9875,28.00675,27.95,28.4375,28.37225,28.37225,4.34615,44,GOOGL
04-02-2014,32.54157,37.5,20.5,3.4485,33.0,28.5475,28.100002,28.62,28.3775,28.3775,4.34615,43,GOOGL
04-03-2014,32.60694,37.5,20.5,3.46137,33.0,28.6695,28.3005,29.415,28.575,28.575,4.34615,45,GOOGL
04-04-2014,32.60545,37.5,20.5,3.46037,33.0,28.9275,27.2247,28.985865,27.2625,27.2625,4.34615,45,GOOGL
04-07-2014,32.60678,37.5,20.5,3.46122,33.0,27.2395,26.5265,27.4925,27.0315,27.0315,4.34615,45,GOOGL
04-08-2014,32.60678,37.5,20.5,3.46122,33.0,27.2525,27.235,27.994,27.8755,27.8755,4.34615,45,GOOGL
04-09-2014,32.66233,37.5,20.5,3.47908,33.125,28.292,27.769,28.39,28.352,28.352,4.34615,45,GOOGL
04-10-2014,32.72345,37.5,20.5,3.41014,33.125,28.4,27.275,28.4105,27.3345,27.3345,4.34615,45,GOOGL
04-11-2014,32.72345,37.5,20.5,3.41015,33.125,26.897,26.67,27.3795,26.888,26.888,4.34615,45,GOOGL
04-14-2014,32.72267,37.5,20.5,3.40933,33.125,27.183,27.026,27.651,27.26,27.26,4.34615,45,GOOGL
04-15-2014,32.84767,37.5,20.5,3.46338,33.75,27.55,26.532,27.6445,27.435,27.435,4.34615,45,GOOGL
04-16-2014,32.84767,37.5,20.5,3.46338,33.75,27.885,27.655,28.2,28.195,28.195,4.34615,45,GOOGL
04-17-2014,32.44361,37.5,20.5,3.36402,32.85,27.816,26.97,27.85,27.167,27.167,4.34615,45,GOOGL
04-21-2014,32.38806,37.5,20.5,3.3001,32.85,27.2,26.7,27.2,26.9685,26.9685,4.38462,45,GOOGL
04-22-2014,32.38806,37.5,20.5,3.3001,32.85,26.8,26.8,27.39975,27.275,27.275,4.38462,45,GOOGL
04-23-2014,32.38806,37.5,20.5,3.3001,32.85,27.1835,26.406385,27.24,26.8755,26.8755,4.38462,45,GOOGL
04-24-2014,32.38806,37.5,20.5,3.3001,32.85,27.0845,26.55,27.125,26.722,26.722,4.38462,45,GOOGL
04-25-2014,32.38806,37.5,20.5,3.3001,32.85,26.613,26.125,26.693,26.155,26.155,4.38462,45,GOOGL
04-28-2014,32.38806,37.5,20.5,3.3001,32.85,26.29,25.55,26.295,26.149,26.149,4.38462,45,GOOGL
04-29-2014,32.38806,37.5,20.5,3.3001,32.85,26.1945,26.15,26.888,26.8165,26.8165,4.38462,45,GOOGL
04-30-2014,32.38806,37.5,20.5,3.3001,32.85,26.756,26.4545,26.817,26.744,26.744,4.38462,45,GOOGL
05-01-2014,32.38806,37.5,20.5,3.3001,32.85,26.7125,26.643,26.9955,26.9265,26.9265,4.38462,45,GOOGL
05-02-2014,32.38806,37.5,20.5,3.3001,32.85,27.072,26.6635,27.12,26.6935,26.6935,4.38462,45,GOOGL
05-05-2014,32.38806,37.5,20.5,3.3001,32.85,26.512,26.379,26.786,26.7665,26.7665,4.38462,45,GOOGL
05-06-2014,32.38806,37.5,20.5,3.3001,32.85,26.6705,26.113005,26.7274,26.1285,26.1285,4.38462,45,GOOGL
05-07-2014,32.38806,37.5,20.5,3.3001,32.85,26.1625,25.5545,26.2215,25.9,25.9,4.38462,45,GOOGL
05-08-2014,32.38806,37.5,20.5,3.3001,32.85,25.786,25.723,26.3675,26.0085,26.0085,4.38462,45,GOOGL
05-09-2014,32.38806,37.5,20.5,3.3001,32.85,25.9325,25.714,26.3675,26.331,26.331,4.38462,45,GOOGL
05-12-2014,32.38806,37.5,20.5,3.3001,32.85,26.592,26.3755,26.9375,26.9215,26.9215,4.38462,45,GOOGL
05-13-2014,32.38806,37.5,20.5,3.3001,32.85,26.979,26.895,27.1995,27.077,27.077,4.42308,45,GOOGL
05-14-2014,32.36028,37.5,20.5,3.28321,32.85,27.091,26.6555,27.091,26.7205,26.7205,4.42308,45,GOOGL
05-15-2014,32.36028,37.5,20.5,3.28321,32.85,26.657,26.2655,26.699995,26.456,26.456,4.42308,45,GOOGL
05-16-2014,32.36028,37.5,20.5,3.28321,32.85,26.48,26.1785,26.542,26.415,26.415,4.42308,45,GOOGL
05-19-2014,32.36028,37.5,20.5,3.28321,32.85,26.444,26.283,26.9675,26.9415,26.9415,4.42308,45,GOOGL
05-20-2014,32.36028,37.5,20.5,3.28321,32.85,27.0,26.8285,27.3175,27.0195,27.0195,4.42308,45,GOOGL
05-21-2014,32.36028,37.5,20.5,3.28321,32.85,27.145,27.1055,27.4875,27.485,27.485,4.42308,45,GOOGL
05-22-2014,32.36028,37.5,20.5,3.28321,32.85,27.61,27.55,27.898,27.7725,27.7725,4.42308,45,GOOGL
05-23-2014,32.36028,37.5,20.5,3.28321,32.85,27.9065,27.7085,28.25,28.19,28.19,4.42308,45,GOOGL
05-27-2014,32.36028,37.5,20.5,3.28321,32.85,28.389,28.2075,28.7435,28.7435,28.7435,4.42308,45,GOOGL
05-28-2014,32.36028,37.5,20.5,3.28321,32.85,28.7285,28.4976,28.883,28.5225,28.5225,4.42308,45,GOOGL
05-29-2014,32.36028,37.5,20.5,3.28321,32.85,28.6695,28.422625,28.674,28.528,28.528,4.42308,45,GOOGL
05-30-2014,32.36028,37.5,20.5,3.28321,32.85,28.582,28.2895,28.629,28.5825,28.5825,4.42308,45,GOOGL
06-02-2014,32.36028,37.5,20.5,3.28321,32.85,28.4875,27.835,28.5205,28.217,28.217,4.42308,45,GOOGL
06-03-2014,32.36028,37.5,20.5,3.28321,32.85,28.045,27.626375,28.12,27.7255,27.7255,4.42308,45,GOOGL
06-04-2014,32.36028,37.5,20.5,3.28321,32.85,27.576,27.428,27.929,27.688,27.688,4.42308,45,GOOGL
06-05-2014,32.36028,37.5,20.5,3.28321,32.85,27.8555,27.7525,28.25,28.2465,28.2465,4.42308,45,GOOGL
06-06-2014,32.36028,37.5,20.5,3.28321,32.85,28.408,27.979,28.439995,28.3015,28.3015,4.42308,45,GOOGL
06-09-2014,32.36028,37.5,20.5,3.28321,32.85,28.3375,28.261,28.6,28.5365,28.5365,4.42308,45,GOOGL
06-10-2014,32.36028,37.5,20.5,3.28321,32.85,28.439,28.3065,28.6,28.415,28.415,4.42308,45,GOOGL
06-11-2014,32.62983,37.5,23.125,2.78475,32.925,28.296,28.184,28.4485,28.375,28.375,4.41176,44,GOOGL
06-12-2014,32.62983,37.5,23.125,2.78475,32.925,28.35,27.8575,28.35,27.975,27.975,4.41176,44,GOOGL
06-13-2014,32.62983,37.5,23.125,2.78475,32.925,28.004,27.686,28.0325,28.0175,28.0175,4.44,44,GOOGL
06-16-2014,32.62983,37.5,23.125,2.78475,32.925,27.8625,27.5,27.8995,27.615,27.615,4.44,44,GOOGL
06-17-2014,32.62983,37.5,23.125,2.78475,32.925,27.618,27.3735,27.687,27.53075,27.53075,4.44,44,GOOGL
06-18-2014,32.62983,37.5,23.125,2.78475,32.925,27.64,27.579,28.07,28.033,28.033,4.44,44,GOOGL
06-19-2014,32.62983,37.5,23.125,2.78475,32.925,28.0575,27.833395,28.25,28.2495,28.2495,4.44,44,GOOGL
06-20-2014,32.62983,37.5,23.125,2.78475,32.925,28.3225,27.9685,28.3385,28.326,28.326,4.44,44,GOOGL
06-23-2014,32.62983,37.5,23.125,2.78475,32.925,28.2175,28.175,28.722,28.7145,28.7145,4.44,44,GOOGL
06-24-2014,32.62983,37.5,23.125,2.78475,32.925,28.711,28.458,29.1125,28.627,28.627,4.44,44,GOOGL
06-25-2014,32.62694,37.5,23.125,2.7537,32.85,28.6775,28.663,29.365,29.2965,29.2965,4.43137,45,GOOGL
06-26-2014,32.62983,37.5,23.125,2.78475,32.925,29.465,28.98,29.48,29.2385,29.2385,4.42,44,GOOGL
06-27-2014,32.62983,37.5,23.125,2.78475,32.925,29.2725,29.131,29.394,29.2845,29.2845,4.42,44,GOOGL
06-30-2014,32.64233,37.5,23.125,2.79098,32.925,29.338,29.1645,29.3855,29.2335,29.2335,4.42,44,GOOGL
07-01-2014,32.67074,37.5,23.125,2.79575,33.0625,29.3825,29.3145,29.683,29.5745,29.5745,4.42,44,GOOGL
07-02-2014,32.67074,37.5,23.125,2.79575,33.0625,29.613,29.4555,29.7075,29.539,29.539,4.42,44,GOOGL
07-03-2014,32.68052,37.5,23.125,2.82732,33.125,29.585,29.45,29.7125,29.654,29.654,4.42857,43,GOOGL
07-07-2014,32.68052,37.5,23.125,2.82732,33.125,29.6755,29.397,29.78225,29.538,29.538,4.38776,43,GOOGL
07-08-2014,32.68052,37.5,23.125,2.82732,33.125,29.31825,28.7,29.3985,28.92,28.92,4.38776,43,GOOGL
07-09-2014,32.6689,37.5,23.125,2.84546,33.125,28.9475,28.85,29.205,29.168,29.168,4.38776,43,GOOGL
07-10-2014,32.6689,37.5,23.125,2.84546,33.125,28.65,28.605005,29.2625,29.002,29.002,4.38776,43,GOOGL
07-11-2014,32.6689,37.5,23.125,2.84546,33.125,29.05,29.02875,29.4115,29.3325,29.3325,4.38776,43,GOOGL
07-14-2014,32.70028,37.5,23.125,2.82905,33.1875,29.53,29.33465,29.743,29.713,29.713,4.4,44,GOOGL
07-15-2014,32.70028,37.5,23.125,2.82905,33.1875,29.7575,29.2655,29.764995,29.653,29.653,4.4,44,GOOGL
07-16-2014,32.64688,37.1,23.125,2.7188,33.1875,29.8445,29.5125,29.85,29.531,29.531,4.4,44,GOOGL
07-17-2014,32.64688,37.1,23.125,2.7188,33.1875,29.4485,28.8425,29.475,29.041,29.041,4.4,44,GOOGL
07-18-2014,33.00369,37.5,23.125,2.61425,33.5,30.1505,29.546,30.335,30.2555,30.2555,4.4,44,GOOGL
07-21-2014,33.06051,37.5,23.125,2.68328,33.5,30.0675,29.7225,30.208,29.922,29.922,4.44,44,GOOGL
07-22-2014,33.06051,37.5,23.125,2.68328,33.5,29.985,29.96288,30.4445,30.1785,30.1785,4.44,44,GOOGL
07-23-2014,33.06051,37.5,23.125,2.68328,33.5,30.1025,30.0675,30.3525,30.2595,30.2595,4.44,44,GOOGL
07-24-2014,33.06051,37.5,23.125,2.68328,33.5,30.2765,30.05,30.4455,30.1505,30.1505,4.44,44,GOOGL
07-25-2014,33.06051,37.5,23.125,2.68328,33.5,29.9625,29.7875,30.05,29.904,29.904,4.44,44,GOOGL
07-28-2014,33.06051,37.5,23.125,2.68328,33.5,29.8875,29.6295,30.0549,29.951,29.951,4.44,44,GOOGL
07-29-2014,33.06074,37.5,23.125,2.68319,33.5,29.885,29.6085,29.9245,29.6975,29.6975,4.44,44,GOOGL
07-30-2014,33.06074,37.5,23.125,2.68319,33.5,29.7905,29.635,29.9225,29.772,29.772,4.44,44,GOOGL
07-31-2014,33.06074,37.5,23.125,2.68319,33.5,29.448,28.884,29.599495,28.9775,28.9775,4.44,44,GOOGL
08-01-2014,33.06074,37.5,23.125,2.68319,33.5,28.92775,28.515,29.1715,28.68,28.68,4.44,44,GOOGL
08-04-2014,33.06074,37.5,23.125,2.68319,33.5,28.8255,28.613,29.191,29.1135,29.1135,4.44,44,GOOGL
08-05-2014,33.06074,37.5,23.125,2.68319,33.5,28.969,28.5155,29.01,28.657,28.657,4.44,44,GOOGL
08-06-2014,33.06074,37.5,23.125,2.68319,33.5,28.475,28.3725,28.9322,28.7245,28.7245,4.44,44,GOOGL
08-07-2014,33.06074,37.5,23.125,2.68319,33.5,28.8025,28.4715,28.9155,28.5905,28.5905,4.44,44,GOOGL
08-08-2014,33.06074,37.5,23.125,2.68319,33.5,28.601,28.451,28.978195,28.897,28.897,4.44,44,GOOGL
08-11-2014,33.06074,37.5,23.125,2.68319,33.5,28.95,28.7649,28.9845,28.8625,28.8625,4.44,44,GOOGL
08-12-2014,33.10383,37.5,23.125,2.66856,33.5,28.75,28.4955,28.795,28.606,28.606,4.45098,45,GOOGL
08-13-2014,33.10383,37.5,23.125,2.66856,33.5,28.8225,28.76,29.30625,29.228,29.228,4.41176,45,GOOGL
08-14-2014,33.10383,37.5,23.125,2.66856,33.5,29.3345,29.046,29.39,29.2325,29.2325,4.41176,45,GOOGL
08-15-2014,33.28994,37.5,27.25,2.22057,33.5,29.375,29.038,29.4735,29.1855,29.1855,4.41176,45,GOOGL
08-18-2014,33.28994,37.5,27.25,2.22057,33.5,29.355,29.3275,29.7525,29.635,29.635,4.41176,45,GOOGL
08-19-2014,33.28994,37.5,27.25,2.22057,33.5,29.7795,29.722,29.8905,29.8555,29.8555,4.41176,45,GOOGL
08-20-2014,33.28994,37.5,27.25,2.22057,33.5,29.8475,29.65005,29.8495,29.7705,29.7705,4.41176,45,GOOGL
08-21-2014,33.28994,37.5,27.25,2.22057,33.5,29.745,29.55505,29.7625,29.621,29.621,4.41176,45,GOOGL
08-22-2014,33.28994,37.5,27.25,2.22057,33.5,29.6635,29.49,29.7495,29.627,29.627,4.41176,45,GOOGL
08-25-2014,33.28994,37.5,27.25,2.22057,33.5,29.7385,29.463,29.779,29.5285,29.5285,4.41176,45,GOOGL
08-26-2014,33.28994,37.5,27.25,2.22057,33.5,29.6,29.3725,29.6025,29.406,29.406,4.41176,45,GOOGL
08-27-2014,33.28994,37.5,27.25,2.22057,33.5,29.3905,29.045,29.4685,29.15,29.15,4.41176,45,GOOGL
08-28-2014,33.28994,37.5,27.25,2.22057,33.5,29.001,28.894,29.2355,29.016,29.016,4.41176,45,GOOGL
08-29-2014,33.28994,37.5,27.25,2.22057,33.5,29.1175,28.912,29.144995,29.118,29.118,4.41176,45,GOOGL
09-02-2014,33.29369,37.5,27.25,2.24552,33.5,29.1475,29.12,29.465,29.4315,29.4315,4.4,44,GOOGL
09-03-2014,33.29369,37.5,27.25,2.24552,33.5,29.5865,29.325,29.7245,29.476,29.476,4.4,44,GOOGL
09-04-2014,33.29369,37.5,27.25,2.24552,33.5,29.6065,29.53,29.9,29.657,29.657,4.4,44,GOOGL
09-05-2014,33.3221,37.5,27.25,2.2902,33.5,29.7565,29.6775,29.925,29.889,29.889,4.4,44,GOOGL
09-08-2014,33.3221,37.5,27.25,2.2902,33.5,29.957,29.901155,30.176,30.0815,30.0815,4.4,44,GOOGL
09-09-2014,33.3221,37.5,27.25,2.2902,33.5,30.0135,29.524,30.03,29.5985,29.5985,4.4,44,GOOGL
09-10-2014,33.3221,37.5,27.25,2.2902,33.5,29.587,29.357,29.686,29.671,29.671,4.4,44,GOOGL
09-11-2014,33.3221,37.5,27.25,2.2902,33.5,29.5,29.302,29.59725,29.5555,29.5555,4.4,44,GOOGL
09-12-2014,33.3221,37.5,27.25,2.2902,33.5,29.5195,29.164,29.574,29.245,29.245,4.4,44,GOOGL
09-15-2014,33.3221,37.5,27.25,2.2902,33.5,29.112,28.8505,29.196,29.082,29.082,4.4,44,GOOGL
09-16-2014,33.3221,37.5,27.25,2.2902,33.5,29.0475,29.0475,29.5075,29.439,29.439,4.4,44,GOOGL
09-17-2014,33.3221,37.5,27.25,2.2902,33.5,29.4755,29.356,29.8035,29.6645,29.6645,4.4,44,GOOGL
09-18-2014,33.3221,37.5,27.25,2.2902,33.5,29.7525,29.651,29.878,29.8635,29.8635,4.4,44,GOOGL
09-19-2014,33.3221,37.5,27.25,2.2902,33.5,29.9745,29.888,30.27,30.27,30.27,4.4,44,GOOGL
09-22-2014,33.3221,37.5,27.25,2.2902,33.5,30.125,29.656,30.19,29.8635,29.8635,4.4,44,GOOGL
09-23-2014,33.3221,37.5,27.25,2.2902,33.5,29.75,29.512,29.8325,29.559,29.559,4.4,44,GOOGL
09-24-2014,33.32778,37.5,27.25,2.29157,33.5,29.5785,29.515,30.0055,29.921,29.921,4.4,44,GOOGL
09-25-2014,33.32778,37.5,27.25,2.29157,33.5,29.8495,29.237,29.9035,29.2625,29.2625,4.4,44,GOOGL
09-26-2014,33.32778,37.5,27.25,2.29157,33.5,29.2965,29.25,29.478695,29.395,29.395,4.4,44,GOOGL
09-29-2014,33.41869,37.5,27.25,2.33584,33.6,29.0915,29.0785,29.4655,29.3905,29.3905,4.38776,44,GOOGL
09-30-2014,33.41869,37.5,27.25,2.33584,33.6,29.3745,29.225,29.55,29.4205,29.4205,4.38776,44,GOOGL
10-01-2014,33.41869,37.5,27.25,2.33584,33.6,29.34,28.901,29.436,28.9815,28.9815,4.38776,44,GOOGL
10-02-2014,33.41869,37.5,27.25,2.33584,33.6,28.9,28.7025,29.162,29.044,29.044,4.38776,44,GOOGL
10-03-2014,33.41869,37.5,27.25,2.33584,33.6,29.205,29.175,29.4145,29.3125,29.3125,4.38776,44,GOOGL
10-06-2014,33.41869,37.5,27.25,2.33584,33.6,29.4975,29.27,29.62,29.389,29.389,4.38776,44,GOOGL
10-07-2014,33.41869,37.5,27.25,2.33584,33.6,29.245,28.705,29.2925,28.705,28.705,4.38776,44,GOOGL
