 Date,BRKB Price Target,BRKB Price Target - High,BRKB Price Target - Low,BRKB Price Target - StdDev,BRKB Price Target - Median,BRKB Open,BRKB Low,BRKB High,BRKB Close,BRKB Adj. Close,BRKB Rating,BRKB Price Target - #,Ticker
01-10-2014,199390.0,215000,183060,12007.55179,199750,116.02,114.4317,116.02,114.97,114.97,3.75,4,BRKB
01-13-2014,199390.0,215000,183060,12007.55179,199750,115.08,113.76,115.28,114.01,114.01,3.75,4,BRKB
01-14-2014,199390.0,215000,183060,12007.55179,199750,114.15,113.6,114.96,114.96,114.96,3.75,4,BRKB
01-15-2014,199390.0,215000,183060,12007.55179,199750,115.23,114.7,115.85,115.85,115.85,3.75,4,BRKB
01-16-2014,199390.0,215000,183060,12007.55179,199750,115.94,114.91,116.07,115.24,115.24,3.75,4,BRKB
01-17-2014,199390.0,215000,183060,12007.55179,199750,115.47,114.75,115.58,115.07,115.07,3.75,4,BRKB
01-21-2014,199390.0,215000,183060,12007.55179,199750,115.32,114.26,115.49,115.15,115.15,3.75,4,BRKB
01-22-2014,199390.0,215000,183060,12007.55179,199750,115.42,115.06,115.91,115.26,115.26,3.75,4,BRKB
01-23-2014,199390.0,215000,183060,12007.55179,199750,114.82,113.33,114.87,113.5,113.5,3.75,4,BRKB
01-24-2014,199390.0,215000,183060,12007.55179,199750,113.06,111.76,113.2,111.81,111.81,3.75,4,BRKB
01-27-2014,199390.0,215000,183060,12007.55179,199750,111.92,111.13,112.28,111.5,111.5,3.75,4,BRKB
01-28-2014,199390.0,215000,183060,12007.55179,199750,111.95,111.85,112.69,112.01,112.01,3.75,4,BRKB
01-29-2014,199390.0,215000,183060,12007.55179,199750,111.41,111.12,112.04,111.28,111.28,3.75,4,BRKB
01-30-2014,199390.0,215000,183060,12007.55179,199750,111.85,111.3798,113.33,113.0,113.0,3.75,4,BRKB
01-31-2014,199390.0,215000,183060,12007.55179,199750,111.81,110.85,112.371,111.6,111.6,3.75,4,BRKB
02-03-2014,199390.0,215000,183060,12007.55179,199750,112.11,108.84,112.11,108.99,108.99,3.75,4,BRKB
02-04-2014,199390.0,215000,183060,12007.55179,199750,109.42,108.6,109.59,109.13,109.13,3.75,4,BRKB
02-05-2014,199390.0,215000,183060,12007.55179,199750,108.94,108.12,109.31,108.78,108.78,3.75,4,BRKB
02-06-2014,199390.0,215000,183060,12007.55179,199750,109.43,108.94,110.28,110.16,110.16,3.75,4,BRKB
02-07-2014,199390.0,215000,183060,12007.55179,199750,110.61,110.61,112.7,112.61,112.61,3.75,4,BRKB
02-10-2014,199390.0,215000,183060,12007.55179,199750,112.62,111.73,113.0,112.61,112.61,3.75,4,BRKB
02-11-2014,199390.0,215000,183060,12007.55179,199750,112.83,112.14,113.79,113.61,113.61,3.75,4,BRKB
02-12-2014,199390.0,215000,183060,12007.55179,199750,113.68,113.13,114.16,113.3,113.3,3.75,4,BRKB
02-13-2014,199390.0,215000,183060,12007.55179,199750,112.86,112.58,114.77,114.7,114.7,3.75,4,BRKB
02-14-2014,199390.0,215000,183060,12007.55179,199750,114.5,114.22,115.04,114.95,114.95,3.75,4,BRKB
02-18-2014,199390.0,215000,183060,12007.55179,199750,115.16,114.36,115.22,114.73,114.73,3.75,4,BRKB
02-19-2014,199390.0,215000,183060,12007.55179,199750,114.72,113.255,114.85,113.36,113.36,3.75,4,BRKB
02-20-2014,199390.0,215000,183060,12007.55179,199750,113.33,112.3,113.49,113.1,113.1,3.75,4,BRKB
02-21-2014,199390.0,215000,183060,12007.55179,199750,113.44,112.97,113.99,113.18,113.18,3.75,4,BRKB
02-24-2014,199390.0,215000,183060,12007.55179,199750,113.25,113.12,114.0,113.2,113.2,3.75,4,BRKB
02-25-2014,199390.0,215000,183060,12007.55179,199750,113.14,112.57,114.16,113.94,113.94,3.75,4,BRKB
02-26-2014,199390.0,215000,183060,12007.55179,199750,113.86,113.2,114.1798,113.7,113.7,3.75,4,BRKB
02-27-2014,199390.0,215000,183060,12007.55179,199750,113.25,113.08,114.58,114.58,114.58,3.75,4,BRKB
02-28-2014,199390.0,215000,183060,12007.55179,199750,114.8,114.21,116.0,115.78,115.78,3.75,4,BRKB
03-03-2014,199875.0,215000,180000,12808.07851,202250,116.15,114.88,116.75,116.06,116.06,3.75,4,BRKB
03-04-2014,199875.0,215000,180000,12808.07851,202250,117.13,117.0,118.59,118.57,118.57,3.75,4,BRKB
03-05-2014,199875.0,215000,180000,12808.07851,202250,118.38,118.14,119.08,118.98,118.98,3.75,4,BRKB
03-06-2014,199875.0,215000,180000,12808.07851,202250,119.17,119.11,121.44,121.2,121.2,3.75,4,BRKB
03-07-2014,199875.0,215000,180000,12808.07851,202250,121.84,121.4,122.92,122.67,122.67,3.75,4,BRKB
03-10-2014,199875.0,215000,180000,12808.07851,202250,122.58,122.35,124.32,124.1,124.1,3.75,4,BRKB
03-11-2014,199875.0,215000,180000,12808.07851,202250,124.44,123.89,125.0,124.69,124.69,3.75,4,BRKB
03-12-2014,199875.0,215000,180000,12808.07851,202250,123.92,123.89,125.21,125.17,125.17,3.75,4,BRKB
03-13-2014,199875.0,215000,180000,12808.07851,202250,125.61,123.45,125.91,123.61,123.61,3.75,4,BRKB
03-14-2014,199875.0,215000,180000,12808.07851,202250,123.74,122.24,124.28,122.51,122.51,3.75,4,BRKB
03-17-2014,199875.0,215000,180000,12808.07851,202250,123.44,122.88,123.949,123.36,123.36,3.75,4,BRKB
03-18-2014,200024.75,215000,180599,12576.23106,202250,123.4,122.52,123.56,123.28,123.28,3.75,4,BRKB
03-19-2014,200024.75,215000,180599,12576.23106,202250,123.48,121.84,123.69,122.62,122.62,3.75,4,BRKB
03-20-2014,200024.75,215000,180599,12576.23106,202250,122.56,122.38,124.53,124.44,124.44,3.75,4,BRKB
03-21-2014,200024.75,215000,180599,12576.23106,202250,125.05,124.42,125.89,125.2,125.2,3.75,4,BRKB
03-24-2014,200024.75,215000,180599,12576.23106,202250,125.51,123.98,125.89,124.32,124.32,3.75,4,BRKB
03-25-2014,200024.75,215000,180599,12576.23106,202250,125.06,123.85,125.09,124.47,124.47,3.75,4,BRKB
03-26-2014,200024.75,215000,180599,12576.23106,202250,125.0,123.01,125.0499,123.01,123.01,3.75,4,BRKB
03-27-2014,200024.75,215000,180599,12576.23106,202250,123.29,122.63,123.85,123.47,123.47,3.75,4,BRKB
03-28-2014,200024.75,215000,180599,12576.23106,202250,123.83,123.03,124.37,123.53,123.53,3.75,4,BRKB
03-31-2014,202649.75,216000,180599,14407.58568,207000,124.25,124.02,124.97,124.97,124.97,3.75,4,BRKB
04-01-2014,202649.75,216000,180599,14407.58568,207000,125.07,124.36,125.34,124.88,124.88,3.75,4,BRKB
04-02-2014,202649.75,216000,180599,14407.58568,207000,124.82,124.18,124.93,124.47,124.47,3.75,4,BRKB
04-03-2014,202649.75,216000,180599,14407.58568,207000,124.49,123.89,124.71,124.31,124.31,3.75,4,BRKB
04-04-2014,202649.75,216000,180599,14407.58568,207000,124.61,123.86,125.36,123.9,123.9,3.75,4,BRKB
04-07-2014,202649.75,216000,180599,14407.58568,207000,123.99,123.06,124.1599,123.12,123.12,3.75,4,BRKB
04-08-2014,202649.75,216000,180599,14407.58568,207000,123.17,122.52,123.74,123.13,123.13,3.75,4,BRKB
04-09-2014,202649.75,216000,180599,14407.58568,207000,123.27,123.17,124.12,124.01,124.01,3.75,4,BRKB
04-10-2014,202649.75,216000,180599,14407.58568,207000,123.67,122.26,124.69,122.27,122.27,3.75,4,BRKB
04-11-2014,202649.75,216000,180599,14407.58568,207000,122.61,121.45,122.61,121.7,121.7,3.75,4,BRKB
04-14-2014,202649.75,216000,180599,14407.58568,207000,122.3,121.0946,122.8,122.29,122.29,3.75,4,BRKB
04-15-2014,202649.75,216000,180599,14407.58568,207000,122.75,122.1,123.959,123.77,123.77,3.75,4,BRKB
04-16-2014,202649.75,216000,180599,14407.58568,207000,124.39,124.25,126.02,126.0,126.0,3.75,4,BRKB
04-17-2014,202649.75,216000,180599,14407.58568,207000,125.97,125.55,127.7,127.18,127.18,3.75,4,BRKB
04-21-2014,202649.75,216000,180599,14407.58568,207000,127.67,126.25,127.73,126.5,126.5,3.75,4,BRKB
04-22-2014,202649.75,216000,180599,14407.58568,207000,126.42,125.06,127.427,127.15,127.15,3.75,4,BRKB
04-23-2014,202649.75,216000,180599,14407.58568,207000,127.49,126.61,127.96,127.2,127.2,3.75,4,BRKB
04-24-2014,202649.75,216000,180599,14407.58568,207000,127.8,126.61,127.9,126.95,126.95,3.75,4,BRKB
04-25-2014,202649.75,216000,180599,14407.58568,207000,126.76,126.57,127.57,127.26,127.26,3.75,4,BRKB
04-28-2014,204524.75,223500,180599,16376.47208,207000,128.01,126.16,128.31,127.7,127.7,3.75,4,BRKB
04-29-2014,207024.75,225000,180599,18420.50726,211250,127.87,127.81,128.74,128.49,128.49,3.75,4,BRKB
04-30-2014,207024.75,225000,180599,18420.50726,211250,128.63,128.31,129.2,128.85,128.85,3.75,4,BRKB
05-01-2014,207024.75,225000,180599,18420.50726,211250,128.81,128.15,129.25,129.06,129.06,3.75,4,BRKB
05-02-2014,207024.75,225000,180599,18420.50726,211250,129.45,127.82,129.73,128.09,128.09,3.75,4,BRKB
05-05-2014,209195.0,225000,189280,15451.34541,211250,127.19,126.08,127.19,126.61,126.61,3.75,4,BRKB
05-06-2014,209195.0,225000,189280,15451.34541,211250,126.13,124.06,126.29,124.67,124.67,3.75,4,BRKB
05-07-2014,209195.0,225000,189280,15451.34541,211250,125.4,125.32,127.53,127.45,127.45,3.75,4,BRKB
05-08-2014,209195.0,225000,189280,15451.34541,211250,127.23,126.33,127.49,126.67,126.67,3.75,4,BRKB
05-09-2014,209195.0,225000,189280,15451.34541,211250,126.25,125.85,127.37,127.34,127.34,3.75,4,BRKB
05-12-2014,209195.0,225000,189280,15451.34541,211250,127.87,126.89,128.2399,127.29,127.29,3.75,4,BRKB
05-13-2014,209195.0,225000,189280,15451.34541,211250,127.69,127.06,127.92,127.89,127.89,3.75,4,BRKB
05-14-2014,209195.0,225000,189280,15451.34541,211250,127.8,127.51,128.0,127.53,127.53,3.75,4,BRKB
05-15-2014,209195.0,225000,189280,15451.34541,211250,127.3,126.0,127.44,126.36,126.36,3.75,4,BRKB
05-16-2014,209195.0,225000,189280,15451.34541,211250,126.41,125.66,126.92,126.86,126.86,3.75,4,BRKB
05-19-2014,209195.0,225000,189280,15451.34541,211250,126.77,126.11,127.21,127.13,127.13,3.75,4,BRKB
05-20-2014,209195.0,225000,189280,15451.34541,211250,126.92,125.7,126.94,126.06,126.06,3.75,4,BRKB
05-21-2014,209195.0,225000,189280,15451.34541,211250,126.5,126.221,126.94,126.66,126.66,3.75,4,BRKB
05-22-2014,209195.0,225000,189280,15451.34541,211250,126.95,126.53,127.15,126.98,126.98,3.75,4,BRKB
05-23-2014,209195.0,225000,189280,15451.34541,211250,127.22,126.31,127.32,126.8,126.8,3.75,4,BRKB
05-27-2014,209195.0,225000,189280,15451.34541,211250,127.41,127.25,127.75,127.52,127.52,3.75,4,BRKB
05-28-2014,209195.0,225000,189280,15451.34541,211250,127.43,127.26,127.94,127.46,127.46,3.75,4,BRKB
05-29-2014,209195.0,225000,189280,15451.34541,211250,127.42,127.1,128.2,128.11,128.11,3.75,4,BRKB
05-30-2014,209195.0,225000,189280,15451.34541,211250,127.67,127.62,128.5,128.34,128.34,3.75,4,BRKB
06-02-2014,209195.0,225000,189280,15451.34541,211250,128.28,127.37,128.75,127.88,127.88,3.75,4,BRKB
06-03-2014,209195.0,225000,189280,15451.34541,211250,127.29,126.61,127.68,126.93,126.93,3.75,4,BRKB
06-04-2014,209195.0,225000,189280,15451.34541,211250,127.0,126.79,127.61,127.23,127.23,3.75,4,BRKB
06-05-2014,209195.0,225000,189280,15451.34541,211250,127.56,127.109,128.22,128.2,128.2,3.75,4,BRKB
06-06-2014,209195.0,225000,189280,15451.34541,211250,128.2,128.08,128.65,128.65,128.65,3.75,4,BRKB
06-09-2014,209195.0,225000,189280,15451.34541,211250,128.33,127.57,128.615,127.99,127.99,3.75,4,BRKB
06-10-2014,209195.0,225000,189280,15451.34541,211250,127.6,127.58,128.3,128.25,128.25,3.75,4,BRKB
06-11-2014,209195.0,225000,189280,15451.34541,211250,127.86,127.86,128.48,128.22,128.22,3.75,4,BRKB
06-12-2014,209195.0,225000,189280,15451.34541,211250,128.46,126.93,128.59,127.28,127.28,3.75,4,BRKB
06-13-2014,209195.0,225000,189280,15451.34541,211250,127.27,125.5,127.51,126.54,126.54,3.75,4,BRKB
06-16-2014,209195.0,225000,189280,15451.34541,211250,125.95,125.71,126.34,126.15,126.15,3.75,4,BRKB
06-17-2014,209195.0,225000,189280,15451.34541,211250,126.05,125.6,126.35,126.03,126.03,3.75,4,BRKB
06-18-2014,209195.0,225000,189280,15451.34541,211250,125.94,125.44,127.35,127.17,127.17,3.75,4,BRKB
06-19-2014,209195.0,225000,189280,15451.34541,211250,127.56,126.56,127.57,127.25,127.25,3.75,4,BRKB
06-20-2014,209195.0,225000,189280,15451.34541,211250,127.43,126.5,128.1,126.74,126.74,3.75,4,BRKB
06-23-2014,209195.0,225000,189280,15451.34541,211250,126.8,126.3,126.98,126.67,126.67,3.75,4,BRKB
06-24-2014,209195.0,225000,189280,15451.34541,211250,126.35,126.35,127.37,126.78,126.78,3.75,4,BRKB
06-25-2014,209195.0,225000,189280,15451.34541,211250,126.88,126.49,127.35,127.13,127.13,3.75,4,BRKB
06-26-2014,209195.0,225000,189280,15451.34541,211250,127.2,126.06,127.28,127.1,127.1,3.75,4,BRKB
06-27-2014,209195.0,225000,189280,15451.34541,211250,126.83,126.63,127.49,127.32,127.32,3.75,4,BRKB
06-30-2014,209195.0,225000,189280,15451.34541,211250,127.11,126.38,127.13,126.56,126.56,3.75,4,BRKB
07-01-2014,209195.0,225000,189280,15451.34541,211250,126.72,126.66,127.64,127.24,127.24,3.75,4,BRKB
07-02-2014,209195.0,225000,189280,15451.34541,211250,127.08,126.83,127.73,127.73,127.73,3.75,4,BRKB
07-03-2014,209195.0,225000,189280,15451.34541,211250,127.91,127.81,129.39,129.3,129.3,3.75,4,BRKB
07-07-2014,209195.0,225000,189280,15451.34541,211250,129.15,128.17,129.15,128.7,128.7,3.75,4,BRKB
07-08-2014,209195.0,225000,189280,15451.34541,211250,128.24,128.17,129.09,128.22,128.22,3.75,4,BRKB
07-09-2014,209195.0,225000,189280,15451.34541,211250,128.49,128.31,128.87,128.75,128.75,3.75,4,BRKB
07-10-2014,209195.0,225000,189280,15451.34541,211250,128.0,127.61,128.72,128.45,128.45,3.75,4,BRKB
07-11-2014,209195.0,225000,189280,15451.34541,211250,128.3,127.93,128.72,128.63,128.63,3.75,4,BRKB
07-14-2014,209195.0,225000,189280,15451.34541,211250,129.0,128.68,129.28,128.98,128.98,3.75,4,BRKB
07-15-2014,209195.0,225000,189280,15451.34541,211250,128.68,128.0,129.17,128.49,128.49,3.75,4,BRKB
07-16-2014,209195.0,225000,189280,15451.34541,211250,128.66,127.88,128.75,128.11,128.11,3.75,4,BRKB
07-17-2014,210864.25,225000,195957,13439.3837,211250,127.92,126.4,128.12,126.52,126.52,3.75,4,BRKB
07-18-2014,210864.25,225000,195957,13439.3837,211250,126.91,126.88,128.45,128.28,128.28,3.75,4,BRKB
07-21-2014,210864.25,225000,195957,13439.3837,211250,127.92,127.62,128.75,128.58,128.58,3.75,4,BRKB
07-22-2014,210864.25,225000,195957,13439.3837,211250,129.0,128.23,129.0,128.42,128.42,3.75,4,BRKB
07-23-2014,210864.25,225000,195957,13439.3837,211250,128.24,128.05,128.58,128.13,128.13,3.75,4,BRKB
07-24-2014,210864.25,225000,195957,13439.3837,211250,128.39,128.06,128.68,128.35,128.35,3.75,4,BRKB
07-25-2014,210864.25,225000,195957,13439.3837,211250,128.02,127.4,128.17,127.55,127.55,3.75,4,BRKB
07-28-2014,210864.25,225000,195957,13439.3837,211250,127.55,126.63,128.45,128.37,128.37,3.75,4,BRKB
07-29-2014,210864.25,225000,195957,13439.3837,211250,128.26,127.36,128.66,127.36,127.36,3.75,4,BRKB
07-30-2014,210864.25,225000,195957,13439.3837,211250,127.51,126.83,128.42,127.74,127.74,3.75,4,BRKB
07-31-2014,210864.25,225000,195957,13439.3837,211250,127.24,125.37,127.7601,125.43,125.43,3.75,4,BRKB
08-01-2014,210864.25,225000,195957,13439.3837,211250,125.0,122.72,126.95,125.83,125.83,3.75,4,BRKB
08-04-2014,213987.75,225000,199451,10711.24177,215750,128.06,127.08,130.03,129.72,129.72,3.75,4,BRKB
08-05-2014,213987.75,225000,199451,10711.24177,215750,129.7,127.36,129.75,127.99,127.99,3.75,4,BRKB
08-06-2014,213987.75,225000,199451,10711.24177,215750,127.97,127.51,129.57,129.11,129.11,3.75,4,BRKB
08-07-2014,213987.75,225000,199451,10711.24177,215750,129.69,128.52,129.88,128.95,128.95,3.75,4,BRKB
08-08-2014,213987.75,225000,199451,10711.24177,215750,128.8,128.62,130.95,130.9,130.9,3.75,4,BRKB
08-11-2014,213987.75,225000,199451,10711.24177,215750,131.41,130.94,132.8,131.95,131.95,3.75,4,BRKB
08-12-2014,213987.75,225000,199451,10711.24177,215750,132.24,131.66,133.19,133.06,133.06,3.75,4,BRKB
08-13-2014,213987.75,225000,199451,10711.24177,215750,133.34,132.46,133.43,133.08,133.08,3.75,4,BRKB
08-14-2014,213987.75,225000,199451,10711.24177,215750,133.23,133.14,135.38,135.3,135.3,3.75,4,BRKB
08-15-2014,216737.75,225000,199451,10221.81859,221250,135.79,133.13,135.8,134.34,134.34,3.75,4,BRKB
08-18-2014,216737.75,225000,199451,10221.81859,221250,135.47,134.68,135.47,135.03,135.03,3.75,4,BRKB
08-19-2014,216737.75,225000,199451,10221.81859,221250,135.85,134.52,135.85,134.9,134.9,3.75,4,BRKB
08-20-2014,216737.75,225000,199451,10221.81859,221250,135.0,134.45,135.1,134.91,134.91,3.75,4,BRKB
08-21-2014,216737.75,225000,199451,10221.81859,221250,135.24,135.04,136.82,136.81,136.81,3.75,4,BRKB
08-22-2014,216737.75,225000,199451,10221.81859,221250,136.41,135.56,136.6,135.75,135.75,3.75,4,BRKB
08-25-2014,216737.75,225000,199451,10221.81859,221250,136.43,136.07,136.75,136.23,136.23,3.75,4,BRKB
08-26-2014,217269.5,225000,201578,9324.66572,221250,136.69,136.12,136.75,136.25,136.25,3.75,4,BRKB
08-27-2014,217269.5,225000,201578,9324.66572,221250,136.61,136.01,136.69,136.52,136.52,3.75,4,BRKB
08-28-2014,217269.5,225000,201578,9324.66572,221250,136.28,135.88,136.51,136.11,136.11,3.75,4,BRKB
08-29-2014,217269.5,225000,201578,9324.66572,221250,136.18,136.01,137.25,137.25,137.25,3.75,4,BRKB
09-02-2014,217269.5,225000,201578,9324.66572,221250,138.03,137.06,138.27,137.96,137.96,3.75,4,BRKB
09-03-2014,217269.5,225000,201578,9324.66572,221250,138.5,137.34,138.5,137.73,137.73,3.75,4,BRKB
09-04-2014,217269.5,225000,201578,9324.66572,221250,137.97,137.42,138.55,137.95,137.95,3.75,4,BRKB
09-05-2014,217269.5,225000,201578,9324.66572,221250,137.71,137.34,138.35,138.07,138.07,3.75,4,BRKB
09-08-2014,217269.5,225000,201578,9324.66572,221250,138.17,138.05,138.9,138.28,138.28,3.75,4,BRKB
09-09-2014,217269.5,225000,201578,9324.66572,221250,138.34,136.68,138.42,136.89,136.89,3.75,4,BRKB
09-10-2014,217269.5,225000,201578,9324.66572,221250,137.27,137.16,137.95,137.72,137.72,3.75,4,BRKB
09-11-2014,217269.5,225000,201578,9324.66572,221250,137.17,137.0,137.97,137.92,137.92,3.75,4,BRKB
09-12-2014,217269.5,225000,201578,9324.66572,221250,137.92,136.76,138.18,137.09,137.09,3.75,4,BRKB
09-15-2014,217269.5,225000,201578,9324.66572,221250,137.73,137.01,138.13,138.04,138.04,3.75,4,BRKB
09-16-2014,217269.5,225000,201578,9324.66572,221250,138.0,137.61,138.9899,138.69,138.69,3.75,4,BRKB
09-17-2014,217269.5,225000,201578,9324.66572,221250,139.14,138.71,140.18,139.61,139.61,3.75,4,BRKB
09-18-2014,217269.5,225000,201578,9324.66572,221250,140.25,139.75,141.57,141.28,141.28,3.75,4,BRKB
09-19-2014,217269.5,225000,201578,9324.66572,221250,142.15,140.3,142.45,140.56,140.56,3.75,4,BRKB
09-22-2014,217269.5,225000,201578,9324.66572,221250,140.56,139.19,140.73,139.26,139.26,3.75,4,BRKB
09-23-2014,217269.5,225000,201578,9324.66572,221250,139.18,138.75,139.71,138.78,138.78,3.75,4,BRKB
09-24-2014,217269.5,225000,201578,9324.66572,221250,138.78,138.68,140.07,139.95,139.95,3.75,4,BRKB
09-25-2014,217269.5,225000,201578,9324.66572,221250,139.89,136.8904,139.95,137.09,137.09,3.75,4,BRKB
09-26-2014,217269.5,225000,201578,9324.66572,221250,137.0,137.0,138.97,138.68,138.68,3.75,4,BRKB
09-29-2014,217269.5,225000,201578,9324.66572,221250,137.76,137.56,138.6959,138.33,138.33,3.75,4,BRKB
09-30-2014,217269.5,225000,201578,9324.66572,221250,138.48,137.69,138.735,138.14,138.14,3.75,4,BRKB
10-01-2014,217269.5,225000,201578,9324.66572,221250,138.37,136.19,138.38,136.62,136.62,3.75,4,BRKB
10-02-2014,221625.0,232500,210000,8241.47287,222000,136.61,136.61,138.14,137.64,137.64,3.5,4,BRKB
10-03-2014,221625.0,232500,210000,8241.47287,222000,138.41,138.16,139.66,139.5,139.5,3.5,4,BRKB
10-06-2014,221625.0,232500,210000,8241.47287,222000,140.25,138.63,140.46,139.16,139.16,3.5,4,BRKB
10-07-2014,221625.0,232500,210000,8241.47287,222000,138.66,136.71,138.84,136.72,136.72,3.5,4,BRKB
10-08-2014,221625.0,232500,210000,8241.47287,222000,136.75,136.6,140.2,139.94,139.94,3.5,4,BRKB
10-09-2014,221625.0,232500,210000,8241.47287,222000,140.29,137.07,140.29,137.09,137.09,3.5,4,BRKB
10-10-2014,221625.0,232500,210000,8241.47287,222000,136.9,136.73,139.45,136.76,136.76,3.5,4,BRKB
10-13-2014,221625.0,232500,210000,8241.47287,222000,136.6,136.31,138.069,136.38,136.38,3.5,4,BRKB
10-14-2014,221625.0,232500,210000,8241.47287,222000,137.0,136.5005,138.895,137.39,137.39,3.5,4,BRKB
10-15-2014,221625.0,232500,210000,8241.47287,222000,136.59,132.03,136.78,135.64,135.64,3.5,4,BRKB
10-16-2014,221625.0,232500,210000,8241.47287,222000,133.03,132.1,135.65,134.7,134.7,3.5,4,BRKB
10-17-2014,221625.0,232500,210000,8241.47287,222000,136.06,135.52,137.67,137.09,137.09,3.5,4,BRKB
10-20-2014,221625.0,232500,210000,8241.47287,222000,137.07,136.41,137.48,137.23,137.23,3.5,4,BRKB
10-21-2014,221625.0,232500,210000,8241.47287,222000,138.07,137.35,138.98,138.97,138.97,3.5,4,BRKB
10-22-2014,221625.0,232500,210000,8241.47287,222000,139.34,137.6,139.479,137.65,137.65,3.5,4,BRKB
10-23-2014,221625.0,232500,210000,8241.47287,222000,139.2,138.39,139.53,138.68,138.68,3.5,4,BRKB
10-24-2014,221625.0,232500,210000,8241.47287,222000,138.65,138.37,139.52,139.4,139.4,3.5,4,BRKB
10-27-2014,224125.0,235000,210000,10175.79849,225750,139.19,138.9401,139.65,139.53,139.53,3.75,4,BRKB
10-28-2014,224125.0,235000,210000,10175.79849,225750,140.0,139.5,140.46,140.46,140.46,3.5,4,BRKB
10-29-2014,224125.0,235000,210000,10175.79849,225750,140.53,138.95,140.68,139.99,139.99,3.5,4,BRKB
10-30-2014,224125.0,235000,210000,10175.79849,225750,139.41,138.755,139.92,139.54,139.54,3.75,4,BRKB
10-31-2014,224125.0,235000,210000,10175.79849,225750,140.9,139.36,141.52,140.16,140.16,3.75,4,BRKB
11-03-2014,224125.0,235000,210000,10175.79849,225750,140.88,139.55,140.91,140.81,140.81,3.75,4,BRKB
11-04-2014,224125.0,235000,210000,10175.79849,225750,141.06,140.88,142.24,142.18,142.18,3.75,4,BRKB
11-05-2014,224125.0,235000,210000,10175.79849,225750,143.21,141.8502,143.48,142.92,142.92,3.75,4,BRKB
11-06-2014,224125.0,235000,210000,10175.79849,225750,143.25,142.23,143.46,143.29,143.29,3.75,4,BRKB
11-07-2014,224125.0,235000,210000,10175.79849,225750,143.76,142.87,143.99,143.61,143.61,3.75,4,BRKB
11-10-2014,233236.25,247500,220445,9755.18796,232500,143.95,143.81,145.07,145.05,145.05,3.5,4,BRKB
11-11-2014,233236.25,247500,220445,9755.18796,232500,145.46,144.751,145.693,144.95,144.95,3.5,4,BRKB
11-12-2014,233236.25,247500,220445,9755.18796,232500,144.92,144.7,145.75,145.52,145.52,3.5,4,BRKB
11-13-2014,233236.25,247500,220445,9755.18796,232500,145.7,145.531,146.29,146.29,146.29,3.5,4,BRKB
