 Date,NKE Price Target,NKE Price Target - High,NKE Price Target - Low,NKE Price Target - StdDev,NKE Price Target - Median,NKE Open,NKE Low,NKE High,NKE Close,NKE Adj. Close,NKE Rating,NKE Price Target - #,Ticker
05-02-2016,71.93333,100.0,57.0,7.45512,72.0,54.98566276780301,54.89260867613301,55.5951670682415,59.59,55.450933226153005,4.42424,30,NKE
05-03-2016,71.93333,100.0,57.0,7.45512,72.0,55.125243905308,54.929830312801,55.6882211599115,59.52,55.38579536198401,4.42424,30,NKE
05-04-2016,71.93333,100.0,57.0,7.45512,72.0,55.115938496141,54.734416720294,55.795233365332,59.11,55.004273586137,4.42424,30,NKE
05-05-2016,71.93333,100.0,57.0,7.45512,72.0,54.846081630298,53.9713731686,54.883303266966,58.19,54.148175942773,4.42424,30,NKE
05-06-2016,71.93333,100.0,57.0,7.45512,72.0,54.120259715272,53.394437800246,54.380811171948,58.43,54.371505762781005,4.42424,30,NKE
05-09-2016,71.93333,100.0,57.0,7.45512,72.0,54.52039230945301,54.390116581115,55.078716859473,58.72,54.641362628624,4.42424,30,NKE
05-10-2016,71.93333,100.0,57.0,7.45512,72.0,54.539003127787005,54.539003127787005,55.823149592833005,59.2,55.08802226864,4.38235,30,NKE
05-11-2016,71.93333,100.0,57.0,7.45512,72.0,54.43664362695,52.901251114395,54.60404793786434,57.01,53.050137661067,4.38235,30,NKE
05-12-2016,71.93333,100.0,57.0,7.45512,72.0,53.52471352858401,53.32929993607701,54.287757080278006,57.99,53.962067759433005,4.38235,30,NKE
05-13-2016,71.93333,100.0,57.0,7.45512,72.0,53.729432530258,53.301383708576,54.083038078604,57.31,53.32929993607701,4.38235,30,NKE
05-16-2016,71.93333,100.0,57.0,7.45512,72.0,53.292078299409006,52.69653211272101,53.53401893775101,57.14,53.171107980238006,4.38235,30,NKE
05-17-2016,71.93333,100.0,57.0,7.45512,72.0,53.18041338940501,52.715142931055,53.3897850956625,57.1,53.133886343570005,4.38235,30,NKE
05-18-2016,71.93333,100.0,57.0,7.45512,72.0,52.817502431892,51.803212832689006,52.919861932729,56.12,52.221956245204,4.38235,30,NKE
05-19-2016,71.93333,100.0,57.0,7.45512,72.0,51.942793970194,51.803212832689006,53.31999452691,57.04,53.078053888568,4.38235,30,NKE
05-20-2016,71.93333,100.0,57.0,7.45512,72.0,51.99862642519601,51.561272194347,53.096664706902,56.48,52.556950975216,4.38235,30,NKE
05-23-2016,71.93333,100.0,57.0,7.45512,72.0,52.66861588522001,52.06376428936501,53.01291602439901,55.99,52.100985926033005,4.38235,30,NKE
05-24-2016,71.93333,100.0,57.0,7.45512,72.0,52.156818381035,51.980015606862,52.82680784105901,56.59,52.65931047605301,4.38235,30,NKE
05-25-2016,71.93333,100.0,57.0,7.45512,72.0,52.547645566049,51.89617387026733,52.752364567723,55.99,52.100985926033005,4.38235,30,NKE
05-26-2016,71.93333,100.0,57.0,7.45512,72.0,52.156818381035,51.73807496852,52.445286065212,55.84,51.96140478852801,4.38235,30,NKE
05-27-2016,71.93333,100.0,57.0,7.45512,72.0,52.26848329103901,52.091680516866,52.60347802105101,56.19,52.287094109373,4.38235,30,NKE
05-31-2016,71.93333,100.0,57.0,7.45512,72.0,52.491813111047,51.33794237433901,52.547645566049,55.22,51.384469420174,4.38235,30,NKE
06-01-2016,71.23333,100.0,57.0,8.01845,72.0,49.625747087611,49.244225311764005,51.216972055168,54.93,51.114612554331,4.29412,30,NKE
06-02-2016,71.23333,100.0,57.0,8.01845,72.0,50.60131992917199,50.60131992917199,51.021286619842,54.53,50.890630316078,4.29412,30,NKE
06-03-2016,71.23333,100.0,57.0,8.01845,72.0,50.666648081054,49.83604729283999,50.927960688582,53.45,49.88271025847,4.29412,30,NKE
06-06-2016,71.23333,100.0,57.0,8.01845,72.0,50.181353238502,50.106692493494,50.899962909204,54.3,50.67598067418,4.29412,30,NKE
06-07-2016,71.23333,100.0,57.0,8.01845,72.0,50.545324370416,49.97603618973,50.72189703235992,53.55,49.97603618973,4.29412,30,NKE
06-08-2016,71.23333,100.0,57.0,8.01845,72.0,50.237348797258,50.078694714116,50.713311046684,54.12,50.507993997912,4.29412,30,NKE
06-09-2016,71.23333,100.0,57.0,8.01845,72.0,50.498661404786,50.284011762888,51.37592515863,54.94,51.273266634244,4.29412,30,NKE
06-10-2016,71.23333,100.0,57.0,8.01845,72.0,50.993288840464,50.90929550233,51.665235545536,55.11,51.431920717386,4.29412,30,NKE
06-13-2016,71.23333,100.0,57.0,8.01845,72.0,51.329262193,51.217271075488,51.926548153064,54.91,51.24526885486599,4.29412,30,NKE
06-14-2016,71.23333,100.0,57.0,8.01845,72.0,50.937293281708,50.470663625408,51.273266634244,54.12,50.507993997912,4.29412,30,NKE
06-15-2016,71.23333,100.0,57.0,8.01845,72.0,50.619985115424,50.619985115424,51.385257751756,54.31,50.685313267306,4.29412,30,NKE
06-16-2016,71.23333,100.0,57.0,8.01845,72.0,49.966703596604,49.406748009044,50.060029527864,53.47,49.901375444722,4.29412,30,NKE
06-17-2016,71.23333,100.0,57.0,8.01845,72.0,49.88271025847,49.612065057816,50.274679169762,53.71,50.125357679746,4.29412,30,NKE
06-20-2016,71.1,100.0,57.0,8.00458,72.0,50.610652522298,50.610652522298,51.46925108989,54.36,50.731976232936,4.29412,30,NKE
06-21-2016,71.05172,100.0,57.0,8.09251,72.0,50.825302164196,50.806636977944,51.413255531134,54.77,51.114612551102,4.33333,29,NKE
06-22-2016,70.56897,100.0,57.0,8.2124,70.0,51.329262193,50.890630316078,51.459918496764,54.57,50.927960688582,4.33333,29,NKE
06-23-2016,70.56897,100.0,57.0,8.2124,70.0,51.431920717386,50.34933991477,51.497248869268,54.12,50.507993997912,4.33333,29,NKE
06-24-2016,70.56897,100.0,57.0,8.2124,70.0,48.865457607736,48.697470931468,49.798716920336,52.59,49.080107249634,4.33333,29,NKE
06-27-2016,70.05172,100.0,57.0,8.14983,70.0,48.5294842552,48.039523116085,49.014779097752,51.89,48.426825730814,4.33333,29,NKE
06-28-2016,70.05172,100.0,57.0,8.14983,70.0,48.566814627704,48.128182750782,49.644729133757,53.09,49.546736905934,4.33333,29,NKE
06-29-2016,66.76667,100.0,55.0,8.75094,66.0,50.8626325367,49.360085043414,51.459918496764,55.13,51.450585903638,4.29412,30,NKE
06-30-2016,66.76667,100.0,55.0,8.75094,66.0,51.59990739365399,50.95595846796,51.730563697418,55.2,51.51591405552,4.29412,30,NKE
07-01-2016,66.76667,100.0,55.0,8.75094,66.0,51.394590344882,51.24526885486599,52.085202236206,55.61,51.898550373686,4.29412,30,NKE
07-05-2016,66.23333,100.0,55.0,8.40906,65.5,51.646570359284,51.338594786126,52.17852816746599,55.2,51.51591405552,4.29412,30,NKE
07-06-2016,66.23333,100.0,55.0,8.40906,65.5,51.217271075488,51.161275516732,52.085202236206,55.8,52.07586964308,4.29412,30,NKE
07-07-2016,66.23333,100.0,55.0,8.40906,65.5,52.07586964308,51.851887408056,52.239190022785,55.92,52.187860760592,4.29412,30,NKE
07-08-2016,65.93103,100.0,55.0,8.39101,65.0,52.35584743686,52.346514843734,53.027794141932,56.72,52.934468210672,4.27273,29,NKE
07-11-2016,65.7931,100.0,55.0,8.47055,65.0,53.037126735058,52.925135617546,53.41043046009799,56.83,53.037126735058,4.27273,29,NKE
07-12-2016,65.7931,100.0,55.0,8.47055,65.0,53.279774156334,53.261108970082,54.31569199332,58.06,54.185035689556,4.27273,29,NKE
07-13-2016,65.7931,100.0,55.0,8.47055,65.0,54.297026807068,53.87706011639799,54.53911427275644,57.99,54.119707537674,4.27273,29,NKE
07-14-2016,65.7931,100.0,55.0,8.47055,65.0,54.40901792457999,54.26902902769,54.68899571836,58.49,54.586337193974,4.27273,29,NKE
07-15-2016,65.7931,100.0,55.0,8.47055,65.0,54.679663125234,54.007716420162,54.936309436199,57.87,54.007716420162,4.27273,29,NKE
07-18-2016,65.7931,100.0,55.0,8.47055,65.0,54.1290401308,53.886392709524,54.27836162081599,57.74,53.886392709524,4.27273,29,NKE
07-19-2016,65.7931,100.0,55.0,8.47055,65.0,53.625080101996,53.33576971509,53.914390488902,57.76,53.905057895776,4.27273,29,NKE
07-20-2016,65.7931,100.0,55.0,8.47055,65.0,54.119707537674,53.886392709524,54.22236606206,57.76,53.905057895776,4.27273,29,NKE
07-21-2016,65.71429,100.0,55.0,8.61003,65.0,54.119707537674,52.794479313782,54.157037910178,56.99,53.186448225074,4.25,28,NKE
07-22-2016,65.71429,100.0,55.0,8.61003,65.0,53.027794141932,52.659156713455,53.158450445696,56.73,52.94380080379799,4.25,28,NKE
07-25-2016,65.71429,100.0,55.0,8.61003,65.0,53.074457107562,52.691820789396,53.33576971509,57.14,53.326437121964,4.25,28,NKE
07-26-2016,65.71429,100.0,55.0,8.61003,65.0,53.38243268072,52.49583633375,54.00668983491813,56.37,52.607827451262,4.25,28,NKE
07-27-2016,65.71429,100.0,55.0,8.61003,65.0,52.7291511619,51.767894069922,53.1957808182,55.79,52.06653704995399,4.25,28,NKE
07-28-2016,65.55556,100.0,55.0,8.72771,65.0,51.879885187434,51.310597006748,52.085202236206,55.45,51.74922888367,4.22581,27,NKE
07-29-2016,65.55556,100.0,55.0,8.72771,65.0,51.581242207402,51.5233801300208,51.94521333931599,55.5,51.7958918493,4.22581,27,NKE
08-01-2016,65.44464,100.0,55.0,8.58979,64.5,52.01054149119799,51.60923998678,52.141197794962,55.41,51.71189851116599,4.21875,28,NKE
08-02-2016,65.37321,100.0,55.0,8.6015,63.5,51.543911834898,51.123945144228,51.590574800528,54.92,51.254601447992,4.21875,28,NKE
08-03-2016,65.37321,100.0,55.0,8.6015,63.5,50.90929550233,50.657315487928,51.501915165831,54.75,51.09594736485,4.21875,28,NKE
08-04-2016,65.37321,100.0,55.0,8.6015,63.5,51.291931820496,51.00262143359,51.861220001182,54.79,51.133277737354,4.21875,28,NKE
08-05-2016,65.37321,100.0,55.0,8.6015,63.5,51.627905173032,51.487916276142,52.318517064356,55.85,52.12253260871,4.21875,28,NKE
08-08-2016,65.68333,100.0,55.0,8.60425,64.0,52.383845216238,51.963878525568,52.626492637514,55.98,52.24385631934799,4.25806,27,NKE
08-09-2016,65.68333,100.0,55.0,8.60425,64.0,52.337182250608,51.973211118694,52.486503740624,55.77,52.047871863702,4.25806,27,NKE
08-10-2016,65.68333,100.0,55.0,8.60425,64.0,52.21585853997,51.394590344882,52.430508181868,55.13,51.450585903638,4.25806,27,NKE
08-11-2016,65.68333,100.0,55.0,8.60425,64.0,51.917215559938,51.777226663048,53.093122293814,56.73,52.94380080379799,4.25806,27,NKE
08-12-2016,65.68333,100.0,55.0,8.60425,64.0,52.91580302442,52.383845216238,52.967132286613,56.45,52.68248819627,4.25806,27,NKE
08-15-2016,65.68333,100.0,55.0,8.60425,64.0,52.86914005879,52.841142279412,53.251776376956,56.77,52.981131176302,4.25806,27,NKE
08-16-2016,65.68333,100.0,55.0,8.60425,64.0,53.00912895568,52.654490416892,53.22844489414099,56.88,53.083789700688,4.25806,27,NKE
08-17-2016,65.68333,100.0,55.0,8.60425,64.0,53.074457107562,52.766481534404,53.167783038822,56.86,53.06512451443599,4.25806,27,NKE
08-18-2016,65.68333,100.0,55.0,8.60425,64.0,53.186448225074,53.097788590377,53.625080101996,57.21,53.391765273846,4.25806,27,NKE
08-19-2016,65.68333,100.0,55.0,8.60425,64.0,53.56908454324,53.42909564635,55.192955747164,58.9,54.96897351214,4.25806,27,NKE
08-22-2016,65.37321,100.0,55.0,8.6015,63.5,54.894312767132,54.73565868399,55.48711908249552,58.66,54.74499127711599,4.21875,28,NKE
08-23-2016,65.37321,100.0,55.0,8.6015,63.5,54.87564758087999,54.87564758087999,55.80890689347999,59.62,55.64092021721199,4.21875,28,NKE
08-24-2016,65.37321,100.0,55.0,8.6015,63.5,55.892900231614,55.734246148472,56.303534329158,60.22,56.200875804772,4.21875,28,NKE
08-25-2016,65.37321,100.0,55.0,8.6015,63.5,56.004891349126,55.090297222778,56.13554765289,59.24,55.286281678424,4.21875,28,NKE
08-26-2016,65.37321,100.0,55.0,8.6015,63.5,54.660997938982,54.40901792457999,55.24895130592,59.0,55.06229944339999,4.15625,28,NKE
08-29-2016,65.37321,100.0,55.0,8.6015,63.5,55.24895130592,54.623667566478,55.29561427155,58.63,54.716993497738,4.15625,28,NKE
08-30-2016,65.37321,100.0,55.0,8.6015,63.5,54.558339414596,53.98905123391,54.838317208376,58.0,54.1290401308,4.15625,28,NKE
08-31-2016,65.37321,100.0,55.0,8.6015,63.5,53.998383827036,53.368433791031,54.390352738328,57.64,53.793066778264,4.15625,28,NKE
09-01-2016,65.37321,100.0,55.0,8.6015,63.5,53.970879631739,53.839859636101,54.794433890035,58.54,54.785075318918,4.15625,28,NKE
09-02-2016,65.37321,100.0,55.0,8.6015,63.5,54.869302458971,54.270353907483,55.384023870406,58.02,54.298429620834,4.15625,28,NKE
09-06-2016,65.37321,100.0,55.0,8.6015,63.5,54.513676756525,53.540385360357,54.635338181046,57.41,53.72755678269699,4.15625,28,NKE
09-07-2016,65.37321,100.0,55.0,8.6015,63.5,53.79306678051599,53.353213938017,54.073823914026,57.72,54.017672487324,4.15625,28,NKE
09-08-2016,65.37321,100.0,55.0,8.6015,63.5,53.231552513496,52.510942537487,53.596536787059,56.17,52.567093964189,4.125,28,NKE
09-09-2016,65.19464,100.0,55.0,8.45036,63.5,52.295695401796,51.7201432781005,52.4079982552,55.33,51.780973990361,4.125,28,NKE
09-12-2016,65.19464,100.0,55.0,8.45036,63.5,51.4721411435,51.425348287915,52.5156218230455,56.01,52.417356826317,4.125,28,NKE
09-13-2016,65.19464,100.0,55.0,8.45036,63.5,52.276978259562,51.58444399690399,52.351846828498,55.37,51.818408274829,4.125,28,NKE
09-14-2016,65.19464,100.0,55.0,8.45036,63.5,51.621878281372,51.406631145681,51.996221126052,55.13,51.593802568021,4.125,28,NKE
09-15-2016,65.19464,100.0,55.0,8.45036,63.5,51.4721411435,51.294328292277,51.977503983818,55.47,51.911993985999,4.125,28,NKE
09-16-2016,65.19464,100.0,55.0,8.45036,63.5,51.696746850308,51.51893399908499,51.809049703712,55.18,51.640595423606,4.125,28,NKE
09-19-2016,65.19464,100.0,55.0,8.45036,63.5,51.827766845946,51.406631145681,51.911993985999,54.95,51.425348287915,4.125,28,NKE
09-20-2016,65.19464,100.0,55.0,8.45036,63.5,51.715463992542,51.247535436692,51.883918272648,54.87,51.350479718979,4.125,28,NKE
09-21-2016,65.19464,100.0,55.0,8.45036,63.5,51.490858285734,51.107156869937,51.827766845946,55.34,51.790332561478,4.125,28,NKE
09-22-2016,65.19464,100.0,55.0,8.45036,63.5,51.911993985999,51.696746850308,52.389281112966,55.41,51.855842559297,4.125,28,NKE
09-23-2016,65.05179,100.0,52.0,8.63636,63.5,51.490858285734,51.387914003446994,52.136599692807,55.15,51.61251971025499,4.125,28,NKE
09-26-2016,64.62321,100.0,52.0,8.82474,63.0,51.28496972116,50.6064733151775,51.4721411435,54.4,50.91062687648,4.125,28,NKE
09-27-2016,64.62321,100.0,52.0,8.82474,63.0,50.770248309725,50.44269832063,51.977503983818,55.34,51.790332561478,4.125,28,NKE
09-28-2016,63.20185,100.0,52.0,9.07418,62.0,51.09779829882,49.41325549776,51.46886564360904,53.25,49.834391198025,4.0625,27,NKE
09-29-2016,63.30821,100.0,52.0,9.04243,61.5,49.525558351164,48.776872661804,50.143224044886,52.16,48.814306946272,4.09091,28,NKE
09-30-2016,63.30821,100.0,52.0,9.04243,61.5,49.198008362069,48.926609799676,49.656578346802,52.65,49.272876931004994,4.09091,28,NKE
10-03-2016,63.30821,100.0,52.0,9.04243,61.5,49.169932648718,49.057629795314,49.6004269201,52.67,49.291594073239,4.09091,28,NKE
10-04-2016,63.30821,100.0,52.0,9.04243,61.5,49.50684120893,48.73943837733599,49.656578346802,52.14,48.795589804038,4.09091,28,NKE
10-05-2016,63.30821,100.0,52.0,9.04243,61.5,48.804948375155,48.75815551957,49.263518359888,52.12,48.776872661804,4.09091,28,NKE
10-06-2016,63.30821,100.0,52.0,9.04243,61.5,48.85174123074,48.636494095049,48.973402655261,52.03,48.692645521751,4.09091,28,NKE
10-07-2016,63.30821,100.0,52.0,9.04243,61.5,49.057629795314,48.365095532656,49.095064079782,51.79,48.468039814943,4.09091,28,NKE
10-10-2016,63.30821,100.0,52.0,9.04243,61.5,48.78623123292101,48.449322672709,48.898534086325,51.79,48.468039814943,4.11765,28,NKE
10-11-2016,63.29759,100.0,52.0,8.88534,62.0,48.617776952815,48.215358394784,48.898534086325,51.82,48.496115528294,4.14286,29,NKE
10-12-2016,63.29759,100.0,52.0,8.88534,62.0,48.673928379516994,48.47739838606,49.329028357707,52.44,49.076346937548,4.11429,29,NKE
10-13-2016,63.2631,100.0,51.0,8.93094,62.0,48.776872661804,48.19664125255,48.964044084144,52.03,48.692645521751,4.11429,29,NKE
10-14-2016,63.2631,100.0,51.0,8.93094,62.0,49.020195510846,48.308944105954,49.13249836425,51.62,48.308944105954,4.11429,29,NKE
10-17-2016,63.2631,100.0,51.0,8.93094,62.0,48.337019819305,47.691278412232,48.430605530475,51.03,47.756788410051,4.11429,29,NKE
10-18-2016,63.2631,100.0,51.0,8.93094,62.0,48.00946983021,47.906525547923,48.346378390422,51.22,47.934601261274,4.11429,29,NKE
10-19-2016,63.2631,100.0,51.0,8.93094,62.0,48.046904114678,47.859732692338,48.514832670528,51.8,48.47739838606,4.11429,29,NKE
10-20-2016,63.2631,100.0,51.0,8.93094,62.0,48.449322672709,48.374454103773,49.001478368612,51.89,48.561625526113,4.11429,29,NKE
10-21-2016,63.2631,100.0,51.0,8.93094,62.0,48.421246959358,47.962676974625,48.542908383879,51.77,48.449322672709,4.11429,29,NKE
10-24-2016,63.2631,100.0,51.0,8.93094,62.0,48.814306946272,48.505474099411,48.935968370793,51.87,48.542908383879,4.08333,29,NKE
10-25-2016,63.2631,100.0,51.0,8.93094,62.0,47.700636983349,47.457314134307,48.14048982584799,51.05,47.775505552285,4.08333,29,NKE
10-26-2016,63.2631,100.0,51.0,8.93094,62.0,47.68191984111501,47.63512698553,48.917251228559,51.97,48.636494095049,4.08333,29,NKE
10-27-2016,63.2631,100.0,51.0,8.93094,62.0,48.982761226378,48.374454103773,48.982761226378,51.89,48.561625526113,4.05714,29,NKE
10-28-2016,63.2631,100.0,51.0,8.93094,62.0,48.776872661804,48.468039814943,49.13249836425,52.02,48.683286950634,4.05714,29,NKE
10-31-2016,62.95276,100.0,46.0,9.35881,62.0,47.616409843296,46.792855585,47.869091263455,50.18,46.961309865106,4.02857,29,NKE
11-01-2016,62.621,100.0,46.0,9.37334,61.5,47.26078414085,45.988018468938,47.270142711967,49.62,46.43722988255399,4.02778,30,NKE
11-02-2016,62.621,100.0,46.0,9.37334,61.5,46.081604180108,45.86635704441699,47.045537005159,49.72,46.530815593724,4.02778,30,NKE
11-03-2016,62.621,100.0,46.0,9.37334,61.5,46.774138442766,46.147114177927,46.792855585,49.73,46.540174164841,4.02778,30,NKE
11-04-2016,62.621,100.0,46.0,9.37334,61.5,46.60568416266,46.568249878192,47.213991285265,49.96,46.755421300532,4.02778,30,NKE
11-07-2016,62.621,100.0,46.0,9.37334,61.5,47.242066998616,47.054895576276,47.663202698881,50.91,47.644485556647,4.02778,30,NKE
11-08-2016,62.621,100.0,46.0,9.37334,61.5,47.82229840787,47.6847274124501,48.187282681433,51.08,47.803581265636,4.02778,30,NKE
11-09-2016,62.621,100.0,46.0,9.37334,61.5,46.858365582819,46.60568416266,47.981394116859,51.12,47.841015550104,4.02778,30,NKE
11-10-2016,62.621,100.0,46.0,9.37334,61.5,48.000111259093,47.101688431861,48.074979828028994,50.39,47.157839858563,4.02778,30,NKE
11-11-2016,62.71138,100.0,46.0,9.52072,62.0,46.998744149574,46.961309865106,47.588334129945,50.77,47.513465561009,4.05714,29,NKE
11-14-2016,62.71138,100.0,46.0,9.52072,62.0,47.897166976806,46.989385578457,47.906525547923,50.21,46.989385578457,4.05714,29,NKE
11-15-2016,62.71138,100.0,46.0,9.52072,62.0,47.223349856382,46.558891307075,47.391804136488,50.13,46.914517009521,4.05714,29,NKE
11-16-2016,62.71138,100.0,46.0,9.52072,62.0,46.792855585,46.746062729415,47.54154127435999,50.68,47.429238420956,4.05714,29,NKE
11-17-2016,62.71138,100.0,46.0,9.52072,62.0,47.672561269998,47.466672705424,48.35807660431825,51.59,48.28086839260301,4.05714,29,NKE
11-18-2016,62.71138,100.0,46.0,9.52072,62.0,48.093696970263,47.691278412232,48.561625526113,51.1,47.82229840787,4.05714,29,NKE
11-21-2016,62.71138,100.0,46.0,9.52072,62.0,47.7287126967,47.68444665531659,48.121772683614,51.28,47.990752687976,4.05556,29,NKE
11-22-2016,62.71138,100.0,46.0,9.52072,62.0,48.168565539198994,47.775505552285,48.430605530475,51.71,48.393171246007,4.05556,29,NKE
11-23-2016,62.71138,100.0,46.0,9.52072,62.0,48.393171246007,47.91588411904,48.524191241645,51.34,48.046904114678,4.05556,29,NKE
11-25-2016,62.71138,100.0,46.0,9.52072,62.0,48.365095532656,48.056262685795,48.421246959358,51.52,48.215358394784,4.05556,29,NKE
11-28-2016,62.71138,100.0,46.0,9.52072,62.0,48.14048982584799,47.363728423137,48.14048982584799,51.01,47.738071267817,4.05556,29,NKE
11-29-2016,62.71138,100.0,46.0,9.52072,62.0,47.91588411904,47.326294138669,48.074979828028994,50.63,47.382445565371,4.05556,29,NKE
11-30-2016,62.71138,100.0,46.0,9.52072,62.0,47.279501283084,46.858365582819,47.550899845477,50.07,46.858365582819,4.05556,29,NKE
12-01-2016,62.71138,100.0,46.0,9.52072,62.0,47.064996978816,47.018035297536,48.135723312,50.65,47.57218313664,4.05556,29,NKE
12-02-2016,62.71138,100.0,46.0,9.52072,62.0,47.205882022656,47.060300810688,47.600360145408,50.46,47.393728747776,4.05556,29,NKE
12-05-2016,62.84931,100.0,46.0,9.45121,62.0,47.71306818048,47.61914481792,49.093741610112005,51.85,48.69926348736,4.11111,29,NKE
12-06-2016,62.6769,100.0,46.0,9.56479,62.0,47.741245189248,47.205882022656,47.99483826816,50.57,47.497044446592,4.05556,29,NKE
12-07-2016,62.53897,100.0,46.0,9.57355,61.0,47.703675844224,47.52221590775808,49.0749569376,52.1,48.93407189376,4.05556,29,NKE
12-08-2016,62.53897,100.0,46.0,9.57355,61.0,48.98103357504,48.32357003712001,49.281588335232,51.55,48.41749339968,4.02778,29,NKE
12-09-2016,62.50448,100.0,46.0,9.60958,61.0,48.614732461056,48.3705317184,48.81187759906944,51.72,48.577163116032,4.02778,29,NKE
12-12-2016,62.50448,100.0,46.0,9.60958,61.0,48.3705317184,47.844560888064,48.74622516864,51.54,48.408101063424,4.02778,29,NKE
12-13-2016,62.12517,100.0,46.0,9.55186,61.0,48.680478814848,48.680478814848,49.981317386304006,52.3,49.12191861888,4.02778,29,NKE
