 Date,AMD Price Target,AMD Price Target - High,AMD Price Target - Low,AMD Price Target - StdDev,AMD Price Target - Median,AMD Open,AMD Low,AMD High,AMD Close,AMD Adj. Close,AMD Rating,AMD Price Target - #,Ticker
06-21-2013,3.31957,7.0,2.0,1.15897,3.0,3.97,3.9,4.04,4.0,4.0,3.03226,23,AMD
06-24-2013,3.42826,7.0,2.0,1.23841,3.0,4.07,3.99,4.09,4.05,4.05,3.09677,23,AMD
06-25-2013,3.42826,7.0,2.0,1.23841,3.0,4.11,4.06,4.15,4.15,4.15,3.09677,23,AMD
06-26-2013,3.45,7.0,2.0,1.22625,3.0,4.2,4.1207,4.21,4.14,4.14,3.09677,23,AMD
06-27-2013,3.45,7.0,2.0,1.22625,3.0,4.19,4.06,4.19,4.08,4.08,3.09677,23,AMD
06-28-2013,3.45,7.0,2.0,1.22625,3.0,4.08,4.02,4.12,4.08,4.08,3.09677,23,AMD
07-01-2013,3.45,7.0,2.0,1.22625,3.0,4.11,4.07,4.13,4.1,4.1,3.09677,23,AMD
07-02-2013,3.45,7.0,2.0,1.22625,3.0,4.09,3.95,4.12,3.97,3.97,3.09677,23,AMD
07-03-2013,3.45,7.0,2.0,1.22625,3.0,4.0,3.955,4.07,4.06,4.06,3.09677,23,AMD
07-05-2013,3.45,7.0,2.0,1.22625,3.0,4.08,4.03,4.1,4.07,4.07,3.09677,23,AMD
07-08-2013,3.45,7.0,2.0,1.22625,3.0,4.08,3.98,4.085,4.0,4.0,3.09677,23,AMD
07-09-2013,3.45,7.0,2.0,1.22625,3.0,4.02,4.01,4.08,4.05,4.05,3.09677,23,AMD
07-10-2013,3.45,7.0,2.0,1.22625,3.0,4.06,3.96,4.06,3.98,3.98,3.09677,23,AMD
07-11-2013,3.68913,7.0,2.0,1.33628,3.3,4.215,4.16,4.45,4.45,4.45,3.25806,23,AMD
07-12-2013,3.68913,7.0,2.0,1.33628,3.3,4.48,4.26,4.5,4.32,4.32,3.25806,23,AMD
07-15-2013,3.65,7.0,2.0,1.32154,3.15,4.34,4.31,4.4,4.4,4.4,3.21875,24,AMD
07-16-2013,3.7125,7.0,2.0,1.30098,3.3,4.41,4.25,4.49,4.43,4.43,3.21875,24,AMD
07-17-2013,3.7125,7.0,2.0,1.30098,3.3,4.44,4.33,4.45,4.38,4.38,3.21875,24,AMD
07-18-2013,3.7125,7.0,2.0,1.30098,3.3,4.38,4.37,4.65,4.64,4.64,3.21875,24,AMD
07-19-2013,4.052,7.0,2.0,1.24173,4.0,3.99,3.85,4.08,4.03,4.03,3.09375,25,AMD
07-22-2013,4.18958,7.0,2.0,1.22797,4.0,4.005,3.885,4.01,3.9,3.9,3.09677,24,AMD
07-23-2013,4.18958,7.0,2.0,1.22797,4.0,3.88,3.64,3.88,3.66,3.66,3.09677,24,AMD
07-24-2013,4.18958,7.0,2.0,1.22797,4.0,3.69,3.58,3.75,3.63,3.63,3.09677,24,AMD
07-25-2013,4.18958,7.0,2.0,1.22797,4.0,3.64,3.6,3.74,3.7,3.7,3.09677,24,AMD
07-26-2013,4.18958,7.0,2.0,1.22797,4.0,3.7,3.66,3.83,3.82,3.82,3.09677,24,AMD
07-29-2013,4.18958,7.0,2.0,1.22797,4.0,3.87,3.75,3.89,3.75,3.75,3.09677,24,AMD
07-30-2013,4.18958,7.0,2.0,1.22797,4.0,3.79,3.75,3.85,3.82,3.82,3.09677,24,AMD
07-31-2013,4.18958,7.0,2.0,1.22797,4.0,3.85,3.77,3.9,3.77,3.77,3.09677,24,AMD
08-01-2013,4.18958,7.0,2.0,1.22797,4.0,3.81,3.78,3.87,3.81,3.81,3.09677,24,AMD
08-02-2013,4.18958,7.0,2.0,1.22797,4.0,3.8,3.77,3.84,3.8,3.8,3.09677,24,AMD
08-05-2013,4.18958,7.0,2.0,1.22797,4.0,3.83,3.8,3.84,3.82,3.82,3.09677,24,AMD
08-06-2013,4.18958,7.0,2.0,1.22797,4.0,3.81,3.71,3.82,3.72,3.72,3.09677,24,AMD
08-07-2013,4.18958,7.0,2.0,1.22797,4.0,3.68,3.57,3.7,3.69,3.69,3.09677,24,AMD
08-08-2013,4.18958,7.0,2.0,1.22797,4.0,3.71,3.61,3.73,3.71,3.71,3.09677,24,AMD
08-09-2013,4.18958,7.0,2.0,1.22797,4.0,3.69,3.63,3.7,3.65,3.65,3.09677,24,AMD
08-12-2013,4.18958,7.0,2.0,1.22797,4.0,3.615,3.61,3.72,3.65,3.65,3.09677,24,AMD
08-13-2013,4.18958,7.0,2.0,1.22797,4.0,3.67,3.63,3.71,3.69,3.69,3.09677,24,AMD
08-14-2013,4.18958,7.0,2.0,1.22797,4.0,3.68,3.65,3.83,3.82,3.82,3.09677,24,AMD
08-15-2013,4.18958,7.0,2.0,1.22797,4.0,3.76,3.65,3.84,3.69,3.69,3.09677,24,AMD
08-16-2013,4.18958,7.0,2.0,1.22797,4.0,3.69,3.65,3.71,3.66,3.66,3.09677,24,AMD
08-19-2013,4.18958,7.0,2.0,1.22797,4.0,3.67,3.59,3.68,3.6,3.6,3.09677,24,AMD
08-20-2013,4.18958,7.0,2.0,1.22797,4.0,3.62,3.59,3.69,3.63,3.63,3.09677,24,AMD
08-21-2013,4.18958,7.0,2.0,1.22797,4.0,3.62,3.6,3.68,3.61,3.61,3.09677,24,AMD
08-22-2013,4.18958,7.0,2.0,1.22797,4.0,3.63,3.6,3.65,3.63,3.63,3.09677,24,AMD
08-23-2013,4.18958,7.0,2.0,1.22797,4.0,3.67,3.61,3.74,3.65,3.65,3.09677,24,AMD
08-26-2013,4.18958,7.0,2.0,1.22797,4.0,3.65,3.58,3.66,3.58,3.58,3.09677,24,AMD
08-27-2013,4.18958,7.0,2.0,1.22797,4.0,3.55,3.33,3.55,3.39,3.39,3.09677,24,AMD
08-28-2013,4.18958,7.0,2.0,1.22797,4.0,3.35,3.33,3.49,3.42,3.42,3.09677,24,AMD
08-29-2013,4.18958,7.0,2.0,1.22797,4.0,3.43,3.37,3.48,3.38,3.38,3.09677,24,AMD
08-30-2013,4.18958,7.0,2.0,1.22797,4.0,3.38,3.25,3.41,3.27,3.27,3.09677,24,AMD
09-03-2013,4.18958,7.0,2.0,1.22797,4.0,3.32,3.25,3.35,3.27,3.27,3.09677,24,AMD
09-04-2013,4.18958,7.0,2.0,1.22797,4.0,3.28,3.25,3.34,3.31,3.31,3.09677,24,AMD
09-05-2013,4.18958,7.0,2.0,1.22797,4.0,3.32,3.3,3.49,3.41,3.41,3.09677,24,AMD
09-06-2013,4.18958,7.0,2.0,1.22797,4.0,3.54,3.43,3.6,3.57,3.57,3.09677,24,AMD
09-09-2013,4.18958,7.0,2.0,1.22797,4.0,3.63,3.62,3.72,3.69,3.69,3.09677,24,AMD
09-10-2013,4.18958,7.0,2.0,1.22797,4.0,3.78,3.77,3.87,3.87,3.87,3.09677,24,AMD
09-11-2013,4.18958,7.0,2.0,1.22797,4.0,3.87,3.7367,3.89,3.82,3.82,3.09677,24,AMD
09-12-2013,4.18958,7.0,2.0,1.22797,4.0,3.76,3.69,3.8,3.75,3.75,3.09677,24,AMD
09-13-2013,4.18958,7.0,2.0,1.22797,4.0,3.75,3.72,3.87,3.83,3.83,3.09677,24,AMD
09-16-2013,4.18958,7.0,2.0,1.22797,4.0,3.9,3.79,3.9,3.82,3.82,3.09677,24,AMD
09-17-2013,4.18958,7.0,2.0,1.22797,4.0,3.83,3.77,3.9,3.85,3.85,3.09677,24,AMD
09-18-2013,4.18958,7.0,2.0,1.22797,4.0,3.85,3.83,3.95,3.93,3.93,3.09677,24,AMD
09-19-2013,4.18958,7.0,2.0,1.22797,4.0,3.96,3.915,4.0,3.95,3.95,3.09677,24,AMD
09-20-2013,4.18958,7.0,2.0,1.22797,4.0,3.91,3.79,3.96,3.83,3.83,3.09677,24,AMD
09-23-2013,4.18958,7.0,2.0,1.22797,4.0,3.81,3.77,3.87,3.79,3.79,3.09677,24,AMD
09-24-2013,4.18958,7.0,2.0,1.22797,4.0,3.79,3.75,3.89,3.8,3.8,3.09677,24,AMD
09-25-2013,4.18958,7.0,2.0,1.22797,4.0,3.82,3.79,3.94,3.91,3.91,3.09677,24,AMD
09-26-2013,4.18958,7.0,2.0,1.22797,4.0,3.94,3.88,3.98,3.89,3.89,3.09677,24,AMD
09-27-2013,4.18958,7.0,2.0,1.22797,4.0,3.87,3.83,3.91,3.86,3.86,3.09677,24,AMD
09-30-2013,4.18958,7.0,2.0,1.22797,4.0,3.79,3.75,3.86,3.81,3.81,3.09677,24,AMD
10-01-2013,4.18958,7.0,2.0,1.22797,4.0,3.82,3.81,3.94,3.86,3.86,3.09677,24,AMD
10-02-2013,4.18958,7.0,2.0,1.22797,4.0,3.83,3.82,3.94,3.9,3.9,3.09677,24,AMD
10-03-2013,4.18958,7.0,2.0,1.22797,4.0,3.93,3.86,3.94,3.9,3.9,3.09677,24,AMD
10-04-2013,4.18958,7.0,2.0,1.22797,4.0,3.91,3.89,3.95,3.91,3.91,3.09677,24,AMD
10-07-2013,4.21042,7.0,2.0,1.25399,4.0,3.87,3.83,3.91,3.86,3.86,3.09677,24,AMD
10-08-2013,4.21042,7.0,2.0,1.25399,4.0,3.87,3.68,3.89,3.72,3.72,3.09677,24,AMD
10-09-2013,4.21042,7.0,2.0,1.25399,4.0,3.75,3.55,3.75,3.65,3.65,3.09677,24,AMD
10-10-2013,4.21042,7.0,2.0,1.25399,4.0,3.72,3.72,3.8,3.79,3.79,3.09677,24,AMD
10-11-2013,4.21042,7.0,2.0,1.25399,4.0,3.78,3.75,3.85,3.83,3.83,3.09677,24,AMD
10-14-2013,4.23125,7.0,2.0,1.26275,4.0,3.87,3.85,4.05,3.97,3.97,3.16667,24,AMD
10-15-2013,4.23125,7.0,2.0,1.26275,4.0,4.03,4.01,4.1,4.02,4.02,3.16667,24,AMD
10-16-2013,4.23125,7.0,2.0,1.26275,4.0,4.1,4.025,4.1,4.09,4.09,3.16667,24,AMD
10-17-2013,4.27292,7.0,2.25,1.20355,4.0,4.12,4.06,4.13,4.09,4.09,3.16667,24,AMD
10-18-2013,4.15208,7.0,2.25,1.15483,4.0,3.56,3.51,3.66,3.53,3.53,3.12903,24,AMD
10-21-2013,4.13125,7.0,2.25,1.14381,4.0,3.56,3.3,3.56,3.37,3.37,3.12903,24,AMD
10-22-2013,4.11042,7.0,2.25,1.16851,4.0,3.32,3.12,3.34,3.18,3.18,3.09677,24,AMD
10-23-2013,4.11042,7.0,2.25,1.16851,4.0,3.2,3.04,3.25,3.14,3.14,3.09677,24,AMD
10-24-2013,4.11042,7.0,2.25,1.16851,4.0,3.205,3.16,3.3,3.23,3.23,3.09677,24,AMD
10-25-2013,4.11042,7.0,2.25,1.16851,4.0,3.29,3.29,3.39,3.34,3.34,3.09677,24,AMD
10-28-2013,4.11042,7.0,2.25,1.16851,4.0,3.38,3.32,3.39,3.32,3.32,3.09677,24,AMD
10-29-2013,4.11042,7.0,2.25,1.16851,4.0,3.34,3.32,3.37,3.33,3.33,3.09677,24,AMD
10-30-2013,4.11042,7.0,2.25,1.16851,4.0,3.35,3.3,3.36,3.3,3.3,3.09677,24,AMD
10-31-2013,4.11042,7.0,2.25,1.16851,4.0,3.31,3.25,3.35,3.34,3.34,3.09677,24,AMD
11-01-2013,4.11042,7.0,2.25,1.16851,4.0,3.37,3.3,3.37,3.31,3.31,3.09677,24,AMD
11-04-2013,4.11042,7.0,2.25,1.16851,4.0,3.34,3.29,3.38,3.32,3.32,3.09677,24,AMD
11-05-2013,4.11042,7.0,2.25,1.16851,4.0,3.32,3.29,3.35,3.33,3.33,3.09677,24,AMD
11-06-2013,4.11042,7.0,2.25,1.16851,4.0,3.33,3.3,3.35,3.32,3.32,3.09677,24,AMD
11-07-2013,4.11042,7.0,2.25,1.16851,4.0,3.33,3.23,3.33,3.28,3.28,3.09677,24,AMD
11-08-2013,4.11042,7.0,2.25,1.16851,4.0,3.26,3.2,3.29,3.27,3.27,3.09677,24,AMD
11-11-2013,4.11042,7.0,2.25,1.16851,4.0,3.29,3.25,3.34,3.34,3.34,3.09677,24,AMD
11-12-2013,4.11042,7.0,2.25,1.16851,4.0,3.34,3.33,3.45,3.44,3.44,3.09677,24,AMD
11-13-2013,4.11042,7.0,2.25,1.16851,4.0,3.5,3.46,3.55,3.54,3.54,3.09677,24,AMD
11-14-2013,4.11042,7.0,2.25,1.16851,4.0,3.55,3.47,3.57,3.52,3.52,3.09677,24,AMD
11-15-2013,4.09792,7.0,2.25,1.16588,4.0,3.53,3.48,3.53,3.5,3.5,3.09677,24,AMD
11-18-2013,4.09792,7.0,2.25,1.16588,4.0,3.53,3.47,3.54,3.47,3.47,3.09677,24,AMD
11-19-2013,4.09792,7.0,2.25,1.16588,4.0,3.46,3.36,3.48,3.42,3.42,3.09677,24,AMD
11-20-2013,4.09792,7.0,2.25,1.16588,4.0,3.44,3.4,3.46,3.42,3.42,3.09677,24,AMD
11-21-2013,4.09792,7.0,2.25,1.16588,4.0,3.43,3.35,3.44,3.37,3.37,3.09677,24,AMD
11-22-2013,4.09792,7.0,2.25,1.16588,4.0,3.38,3.325,3.39,3.34,3.34,3.09677,24,AMD
11-25-2013,4.09792,7.0,2.25,1.16588,4.0,3.36,3.34,3.4,3.39,3.39,3.09677,24,AMD
11-26-2013,4.09792,7.0,2.25,1.16588,4.0,3.42,3.4,3.48,3.45,3.45,3.09677,24,AMD
11-27-2013,4.09792,7.0,2.25,1.16588,4.0,3.475,3.46,3.58,3.56,3.56,3.09677,24,AMD
11-29-2013,4.09792,7.0,2.25,1.16588,4.0,3.6,3.58,3.68,3.64,3.64,3.09677,24,AMD
12-02-2013,4.09792,7.0,2.25,1.16588,4.0,3.65,3.56,3.7,3.66,3.66,3.09677,24,AMD
12-03-2013,4.09792,7.0,2.25,1.16588,4.0,3.64,3.58,3.71,3.62,3.62,3.09677,24,AMD
12-04-2013,4.09792,7.0,2.25,1.16588,4.0,3.57,3.48,3.63,3.57,3.57,3.09375,24,AMD
12-05-2013,4.09792,7.0,2.25,1.16588,4.0,3.56,3.55,3.65,3.64,3.64,3.09375,24,AMD
12-06-2013,4.09792,7.0,2.25,1.16588,4.0,3.67,3.63,3.7,3.66,3.66,3.09375,24,AMD
12-09-2013,4.09792,7.0,2.25,1.16588,4.0,3.66,3.63,3.7,3.63,3.63,3.09375,24,AMD
12-10-2013,4.09792,7.0,2.25,1.16588,4.0,3.63,3.6,3.78,3.72,3.72,3.09375,24,AMD
12-11-2013,4.09792,7.0,2.25,1.16588,4.0,3.74,3.66,3.77,3.68,3.68,3.09375,24,AMD
12-12-2013,4.09792,7.0,2.25,1.16588,4.0,3.68,3.645,3.75,3.69,3.69,3.09375,24,AMD
12-13-2013,4.09792,7.0,2.25,1.16588,4.0,3.7,3.6467,3.72,3.69,3.69,3.09375,24,AMD
12-16-2013,4.09792,7.0,2.25,1.16588,4.0,3.64,3.51,3.66,3.59,3.59,3.03125,24,AMD
12-17-2013,4.09792,7.0,2.25,1.16588,4.0,3.6,3.58,3.67,3.65,3.65,3.03125,24,AMD
12-18-2013,4.09792,7.0,2.25,1.16588,4.0,3.64,3.6,3.67,3.65,3.65,3.03125,24,AMD
12-19-2013,4.13261,7.0,2.25,1.17876,4.0,3.64,3.5959,3.68,3.65,3.65,3.06452,23,AMD
12-20-2013,4.13261,7.0,2.25,1.17876,4.0,3.64,3.64,3.7,3.69,3.69,3.06452,23,AMD
12-23-2013,4.13261,7.0,2.25,1.17876,4.0,3.74,3.72,3.78,3.75,3.75,3.06452,23,AMD
12-24-2013,4.13261,7.0,2.25,1.17876,4.0,3.77,3.75,3.8,3.77,3.77,3.06452,23,AMD
12-26-2013,4.13261,7.0,2.25,1.17876,4.0,3.8,3.79,3.85,3.8,3.8,3.06452,23,AMD
12-27-2013,4.13261,7.0,2.25,1.17876,4.0,3.82,3.76,3.829,3.78,3.78,3.06452,23,AMD
12-30-2013,4.13261,7.0,2.25,1.17876,4.0,3.79,3.78,3.88,3.85,3.85,3.06452,23,AMD
12-31-2013,4.00227,6.0,2.25,1.0305,4.0,3.87,3.83,3.88,3.87,3.87,3.0,22,AMD
01-02-2014,4.00227,6.0,2.25,1.0305,4.0,3.85,3.84,3.98,3.95,3.95,3.0,22,AMD
01-03-2014,4.00227,6.0,2.25,1.0305,4.0,3.98,3.88,4.0,4.0,4.0,3.0,22,AMD
01-06-2014,4.00227,6.0,2.25,1.0305,4.0,4.01,3.99,4.18,4.13,4.13,3.0,22,AMD
01-07-2014,4.00227,6.0,2.25,1.0305,4.0,4.19,4.11,4.25,4.18,4.18,3.0,22,AMD
01-08-2014,4.00227,6.0,2.25,1.0305,4.0,4.23,4.14,4.26,4.18,4.18,3.0,22,AMD
01-09-2014,4.00227,6.0,2.25,1.0305,4.0,4.2,4.05,4.23,4.09,4.09,3.0,22,AMD
01-10-2014,4.00227,6.0,2.25,1.0305,4.0,4.09,4.07,4.2,4.17,4.17,3.0,22,AMD
01-13-2014,4.00227,6.0,2.25,1.0305,4.0,4.19,4.09,4.2,4.13,4.13,3.0,22,AMD
01-14-2014,4.00227,6.0,2.25,1.0305,4.0,4.14,4.13,4.3,4.3,4.3,3.0,22,AMD
01-15-2014,4.00227,6.0,2.25,1.0305,4.0,4.34,4.32,4.6,4.47,4.47,3.0,22,AMD
01-16-2014,4.00227,6.0,2.25,1.0305,4.0,4.5,4.32,4.51,4.38,4.38,3.0,22,AMD
01-17-2014,4.00227,6.0,2.25,1.0305,4.0,4.15,4.11,4.35,4.18,4.18,3.0,22,AMD
01-21-2014,4.00227,6.0,2.25,1.0305,4.0,4.31,4.13,4.34,4.17,4.17,3.0,22,AMD
01-22-2014,3.97045,5.5,2.25,0.89527,4.0,3.79,3.66,3.82,3.67,3.67,3.0,22,AMD
01-23-2014,3.97045,5.5,2.25,0.89527,4.0,3.67,3.58,3.68,3.62,3.62,3.0,22,AMD
01-24-2014,3.97045,5.5,2.25,0.89527,4.0,3.6,3.41,3.61,3.47,3.47,3.0,22,AMD
01-27-2014,3.96136,5.5,2.25,0.89391,4.0,3.48,3.35,3.49,3.41,3.41,3.0,22,AMD
01-28-2014,3.96136,5.5,2.25,0.89391,4.0,3.43,3.41,3.57,3.54,3.54,3.0,22,AMD
01-29-2014,3.96136,5.5,2.25,0.89391,4.0,3.52,3.45,3.56,3.48,3.48,3.0,22,AMD
01-30-2014,3.96136,5.5,2.25,0.89391,4.0,3.51,3.45,3.52,3.48,3.48,3.0,22,AMD
01-31-2014,3.96136,5.5,2.25,0.89391,4.0,3.45,3.43,3.47,3.43,3.43,3.0,22,AMD
02-03-2014,3.96136,5.5,2.25,0.89391,4.0,3.43,3.33,3.44,3.33,3.33,3.0,22,AMD
02-04-2014,3.96136,5.5,2.25,0.89391,4.0,3.35,3.3,3.43,3.37,3.37,3.0,22,AMD
02-05-2014,3.96136,5.5,2.25,0.89391,4.0,3.36,3.2915,3.37,3.31,3.31,3.0,22,AMD
02-06-2014,3.96136,5.5,2.25,0.89391,4.0,3.32,3.32,3.46,3.41,3.41,3.0,22,AMD
02-07-2014,3.96136,5.5,2.25,0.89391,4.0,3.46,3.42,3.5,3.47,3.47,3.0,22,AMD
02-10-2014,3.96136,5.5,2.25,0.89391,4.0,3.5,3.45,3.64,3.63,3.63,3.0,22,AMD
02-11-2014,3.96136,5.5,2.25,0.89391,4.0,3.66,3.65,3.75,3.7,3.7,3.0,22,AMD
02-12-2014,3.96136,5.5,2.25,0.89391,4.0,3.71,3.63,3.73,3.69,3.69,3.0,22,AMD
02-13-2014,3.96136,5.5,2.25,0.89391,4.0,3.64,3.64,3.71,3.7,3.7,3.0,22,AMD
02-14-2014,3.96136,5.5,2.25,0.89391,4.0,3.7,3.64,3.72,3.69,3.69,3.03448,22,AMD
02-18-2014,3.96136,5.5,2.25,0.89391,4.0,3.69,3.65,3.72,3.7,3.7,3.03448,22,AMD
02-19-2014,3.96136,5.5,2.25,0.89391,4.0,3.7,3.68,3.74,3.72,3.72,3.03448,22,AMD
02-20-2014,3.93571,5.5,2.25,0.907,4.0,3.72,3.66,3.75,3.69,3.69,3.03571,21,AMD
02-21-2014,3.93571,5.5,2.25,0.907,4.0,3.71,3.66,3.75,3.69,3.69,3.03571,21,AMD
02-24-2014,3.93571,5.5,2.25,0.907,4.0,3.71,3.7,3.73,3.71,3.71,3.03571,21,AMD
02-25-2014,3.93571,5.5,2.25,0.907,4.0,3.73,3.66,3.735,3.69,3.69,3.03571,21,AMD
02-26-2014,3.93571,5.5,2.25,0.907,4.0,3.7,3.63,3.72,3.7,3.7,3.03571,21,AMD
02-27-2014,3.93571,5.5,2.25,0.907,4.0,3.69,3.68,3.77,3.71,3.71,3.03571,21,AMD
02-28-2014,3.9825,5.5,2.25,0.90433,4.0,3.73,3.7,3.77,3.71,3.71,3.11111,20,AMD
03-03-2014,3.9825,5.5,2.25,0.90433,4.0,3.66,3.6,3.7,3.67,3.67,3.11111,20,AMD
03-04-2014,3.9825,5.5,2.25,0.90433,4.0,3.7,3.68,3.73,3.7,3.7,3.11111,20,AMD
03-05-2014,3.9825,5.5,2.25,0.90433,4.0,3.7,3.69,3.73,3.71,3.71,3.11111,20,AMD
03-06-2014,3.9825,5.5,2.25,0.90433,4.0,3.72,3.71,3.745,3.73,3.73,3.11111,20,AMD
03-07-2014,3.9825,5.5,2.25,0.90433,4.0,3.75,3.75,4.02,3.95,3.95,3.11111,20,AMD
03-10-2014,3.8881,5.5,2.0,0.97833,4.0,4.04,3.8,4.06,3.81,3.81,3.17857,21,AMD
03-11-2014,3.8881,5.5,2.0,0.97833,4.0,3.86,3.83,4.01,3.85,3.85,3.17857,21,AMD
03-12-2014,3.8881,5.5,2.0,0.97833,4.0,3.86,3.85,3.93,3.91,3.91,3.17857,21,AMD
03-13-2014,3.8881,5.5,2.0,0.97833,4.0,3.94,3.84,3.99,3.86,3.86,3.17857,21,AMD
03-14-2014,3.8881,5.5,2.0,0.97833,4.0,3.84,3.82,3.9,3.85,3.85,3.17857,21,AMD
03-17-2014,3.8881,5.5,2.0,0.97833,4.0,3.88,3.78,3.91,3.8,3.8,3.17857,21,AMD
03-18-2014,3.8881,5.5,2.0,0.97833,4.0,3.82,3.81,3.91,3.89,3.89,3.17857,21,AMD
03-19-2014,3.8881,5.5,2.0,0.97833,4.0,3.91,3.9,4.0,3.98,3.98,3.17857,21,AMD
03-20-2014,3.8881,5.5,2.0,0.97833,4.0,3.96,3.9,4.05,4.05,4.05,3.17857,21,AMD
03-21-2014,3.8881,5.5,2.0,0.97833,4.0,4.07,4.01,4.14,4.04,4.04,3.17857,21,AMD
03-24-2014,3.8881,5.5,2.0,0.97833,4.0,4.05,3.98,4.14,4.05,4.05,3.17857,21,AMD
03-25-2014,3.8881,5.5,2.0,0.97833,4.0,4.09,4.02,4.12,4.05,4.05,3.17857,21,AMD
03-26-2014,3.91591,5.5,2.0,0.96429,4.0,4.08,4.02,4.1,4.05,4.05,3.17241,22,AMD
03-27-2014,3.91591,5.5,2.0,0.96429,4.0,3.99,3.87,4.07,3.91,3.91,3.17241,22,AMD
03-28-2014,3.91591,5.5,2.0,0.96429,4.0,3.93,3.87,3.97,3.88,3.88,3.17241,22,AMD
03-31-2014,3.91591,5.5,2.0,0.96429,4.0,3.93,3.9,4.02,4.01,4.01,3.17241,22,AMD
04-01-2014,3.91591,5.5,2.0,0.96429,4.0,4.04,4.02,4.1,4.07,4.07,3.17241,22,AMD
04-02-2014,4.05227,5.5,2.25,0.89322,4.0,4.12,4.06,4.12,4.06,4.06,3.17241,22,AMD
04-03-2014,4.05227,5.5,2.25,0.89322,4.0,4.07,3.97,4.1,4.0,4.0,3.17241,22,AMD
04-04-2014,4.05227,5.5,2.25,0.89322,4.0,4.03,3.92,4.11,4.01,4.01,3.17241,22,AMD
04-07-2014,4.05227,5.5,2.25,0.89322,4.0,3.98,3.83,3.99,3.88,3.88,3.17241,22,AMD
04-08-2014,4.05227,5.5,2.25,0.89322,4.0,3.89,3.83,4.0,3.99,3.99,3.17241,22,AMD
04-09-2014,4.05227,5.5,2.25,0.89322,4.0,4.01,3.95,4.02,3.98,3.98,3.17241,22,AMD
04-10-2014,4.05227,5.5,2.25,0.89322,4.0,3.97,3.84,4.01,3.85,3.85,3.17241,22,AMD
04-11-2014,4.00714,5.5,2.25,0.88939,4.0,3.82,3.65,3.85,3.65,3.65,3.10714,21,AMD
04-14-2014,4.00714,5.5,2.25,0.88939,4.0,3.72,3.65,3.78,3.71,3.71,3.10714,21,AMD
04-15-2014,4.00714,5.5,2.25,0.88939,4.0,3.74,3.715,3.82,3.79,3.79,3.10714,21,AMD
04-16-2014,4.00714,5.5,2.25,0.88939,4.0,3.81,3.73,3.83,3.76,3.76,3.10714,21,AMD
04-17-2014,4.00714,5.5,2.25,0.88939,4.0,3.78,3.69,3.795,3.69,3.69,3.10714,21,AMD
04-21-2014,4.12857,6.0,2.5,0.94926,4.0,4.01,3.955,4.2,4.12,4.12,3.10714,21,AMD
04-22-2014,4.12857,6.0,2.5,0.94926,4.0,4.13,4.11,4.31,4.3,4.3,3.10714,21,AMD
